h1real,h1imag,h2real,h2imag,y1real,y1imag,y2real,y2imag,n1real,n1imag,n2real,n2imag,n1realxSNR11,n1imagxSNR11,n2realxSNR11,n2imagxSNR11,target,ymod1real,ymod1imag,ymod2real ,ymod2imag,ymod3real,ymod3imag,ymod4real,ymod 4 imag,  BER ,  All  this data is calculated for 0 db
0.189524903,0.106522764,-0.349462874,0.86447816,0.511358149,0.398548701,-0.628158312,-0.255101914,0.606912371,-0.069946073,-0.28704519,-0.107580254,0.171027906,-0.019710803,-0.080889335,-0.030316116,1,0.511358149,0.398548701,-0.554818999,0.694027185,-0.628158312,-0.255101914,1.174840327,2.016419554,,
-0.324658979,0.556028899,-0.13294393,-1.073105292,-0.554818999,0.694027185,1.174840327,2.016419554,-0.19123609,1.011876021,1.021738313,0.646341156,-0.05389033,0.285146663,0.287925857,0.182138938,1,0.511358149,0.398548701,-0.554818999,0.694027185,-0.628158312,-0.255101914,1.174840327,2.016419554,,
1.71519298,-0.064880691,0.615568285,-0.182918988,1.414790978,1.549105065,-0.44738582,-0.806687689,-0.078915355,0.850955857,-1.157513395,0.323096092,-0.022238347,0.239799361,-0.326187275,0.091048479,1,1.414790978,1.549105065,-1.638175105,-1.418392352,-0.44738582,-0.806687689,-0.265146299,0.226204749,,
0.397226775,1.052212768,0.388703762,-1.414836558,-1.638175105,-1.418392352,-0.265146299,0.226204749,-0.706232264,-0.628487992,-0.104728857,-0.644892518,-0.199016252,-0.177107916,-0.029512592,-0.181730712,1,1.414790978,1.549105065,-1.638175105,-1.418392352,-0.44738582,-0.806687689,-0.265146299,0.226204749,,
1.69588366,0.875586958,0.323374623,-0.142729674,0.483822453,0.248049797,0.156902501,-0.194631207,-0.387811431,-0.109371062,-0.378497383,0.378910915,-0.109285261,-0.030820765,-0.106660563,0.106777096,1,0.483822453,0.248049797,1.778537274,-1.046449543,0.156902501,-0.194631207,-1.235328042,-0.011657996,,
0.463207201,0.370117532,-0.433795154,0.668381373,1.778537274,-1.046449543,-1.235328042,-0.011657996,0.251829484,-0.165603451,-1.157248935,0.360033885,0.070965549,-0.046667052,-0.32611275,0.101457549,0,0.483822453,0.248049797,1.778537274,-1.046449543,0.156902501,-0.194631207,-1.235328042,-0.011657996,,
-0.013216188,1.421207318,-0.734009121,1.08852037,-0.201208087,1.696397107,-0.412639406,1.91857499,-0.464793936,-0.139424934,0.441082741,0.177518405,-0.130978931,-0.039289946,0.124297116,0.050024687,1,-0.201208087,1.696397107,0.254834358,-0.083680476,-0.412639406,1.91857499,0.222637531,-0.090935741,,
0.385982871,1.17503711,-0.473336318,1.373705465,0.254834358,-0.083680476,0.222637531,-0.090935741,-0.027442004,-0.257749099,0.038314025,0.110720574,-0.007733157,-0.072633696,0.010796892,0.031201058,1,-0.201208087,1.696397107,0.254834358,-0.083680476,-0.412639406,1.91857499,0.222637531,-0.090935741,,
0.965056427,-0.058547383,0.692152037,0.384343356,1.811365671,0.904202952,0.682015202,-1.192778404,1.095833461,0.76206874,0.013650612,-1.096311698,0.308805869,0.214750971,0.003846742,-0.308940636,1,1.811365671,0.904202952,2.223713899,0.439654124,0.682015202,-1.192778404,0.999832408,0.028248534,,
-0.046858928,-0.259555513,-0.253058231,0.520767879,2.223713899,0.439654124,0.999832408,0.028248534,1.574450221,0.214721409,0.689346201,0.668258826,0.443680072,0.060508493,0.194257759,0.188315337,0,1.811365671,0.904202952,2.223713899,0.439654124,0.682015202,-1.192778404,0.999832408,0.028248534,,
-0.971871451,-0.410728755,0.601510973,-0.4667667,0.186082771,0.708368114,-0.279506167,-0.590588233,0.444222285,0.086737087,-0.655062263,-0.894539759,0.12518184,0.024442511,-0.184596546,-0.252081304,1,0.186082771,0.708368114,0.115914732,-2.467554782,-0.279506167,-0.590588233,0.723321888,-1.12601241,,
0.606807049,1.289847783,-0.070394449,0.89661907,0.115914732,-2.467554782,0.723321888,-1.12601241,-1.000379541,-1.265065579,1.198430768,-0.161953087,-0.281906955,-0.35649548,0.33771779,-0.04563838,1,0.186082771,0.708368114,0.115914732,-2.467554782,-0.279506167,-0.590588233,0.723321888,-1.12601241,,
1.487776051,1.258663009,0.420152592,-0.351695871,1.348538605,1.249793553,-0.65399174,-0.709185294,-0.004470867,-0.312672794,-0.962644954,-0.502736539,-0.00125989,-0.088111193,-0.271273348,-0.141671157,1,1.348538605,1.249793553,-1.148386997,0.09621245,-0.65399174,-0.709185294,0.800316855,-0.894021875,,
0.425668294,0.95099809,0.016348969,0.059733241,-1.148386997,0.09621245,0.800316855,-0.894021875,-0.3973634,-0.1213395,1.085849135,-0.60309756,-0.111977006,-0.034193471,0.305992286,-0.169952892,1,1.348538605,1.249793553,-1.148386997,0.09621245,-0.65399174,-0.709185294,0.800316855,-0.894021875,,
0.543511822,0.109665686,-0.525251235,0.927202083,-0.58892561,0.438330741,0.692355907,0.33131112,-0.156452039,0.50142889,0.818562559,1.006224853,-0.044088185,0.141302661,0.230670929,0.283554164,0,-0.58892561,0.438330741,-0.828111812,0.546211242,0.692355907,0.33131112,1.278068176,0.284274038,,
-0.068098167,0.020431427,-0.703734395,-0.027270072,-0.828111812,0.546211242,1.278068176,0.284274038,-0.491943593,0.454218691,0.409044103,-0.35207399,-0.138629705,0.127998827,0.115268628,-0.09921445,1,-0.58892561,0.438330741,-0.828111812,0.546211242,0.692355907,0.33131112,1.278068176,0.284274038,,
-0.870633979,-0.327298516,-1.299417877,0.292875911,-1.488481781,-1.345691946,-0.634425525,0.700952392,-0.077974404,-0.061894937,-0.731522583,0.362909537,-0.021973187,-0.017441993,-0.206143064,0.102267908,1,-1.488481781,-1.345691946,0.648791649,-0.721823539,-0.634425525,0.700952392,-1.755979852,-1.973303986,,
1.124124684,1.488264625,-1.436733853,-0.185188879,0.648791649,-0.721823539,-1.755979852,-1.973303986,0.469546653,0.099103469,0.178771591,-1.897157754,0.132318247,0.027927358,0.050377834,-0.534619055,0,-1.488481781,-1.345691946,0.648791649,-0.721823539,-0.634425525,0.700952392,-1.755979852,-1.973303986,,
1.665398088,0.60810139,0.540260961,0.219795241,0.997063231,0.627466059,-0.339489325,-0.00276757,0.876775259,0.242256471,-0.676334782,0.128221983,0.247075268,0.068267874,-0.190591142,0.036132955,1,0.997063231,0.627466059,-1.836822009,1.306476805,-0.339489325,-0.00276757,0.165005357,-0.738319223,,
-1.495285207,-0.063332767,-0.063889547,-0.405042444,-1.836822009,1.306476805,0.165005357,-0.738319223,0.398118582,0.831701159,0.592204278,-1.180146187,0.112189816,0.234373387,0.166883166,-0.332565195,1,0.997063231,0.627466059,-1.836822009,1.306476805,-0.339489325,-0.00276757,0.165005357,-0.738319223,,
0.625661495,-0.318104106,-0.486754783,-1.62604777,-1.388660763,-0.03311754,0.204422861,0.173434776,-0.548391493,-0.459623627,-0.658638339,-1.378492175,-0.154536723,-0.129521938,-0.185604284,-0.388459095,0,-1.388660763,-0.03311754,-0.112586717,0.586764598,0.204422861,0.173434776,0.249446723,-0.091474587,,
0.562658703,-0.285066587,-0.733798073,-0.568708372,-0.112586717,0.586764598,0.249446723,-0.091474587,-0.157136418,0.563403544,0.074760738,-0.839126446,-0.044281043,0.158767119,0.021067576,-0.236465832,0,-1.388660763,-0.03311754,-0.112586717,0.586764598,0.204422861,0.173434776,0.249446723,-0.091474587,,
0.069437364,1.119635867,1.077437437,-0.483498233,0.782597137,0.757635752,-0.514860696,-0.050633862,0.644580399,1.356241418,-0.372500969,-0.211527873,0.181642756,0.382188832,-0.104970773,-0.059608555,0,0.782597137,0.757635752,-0.179905627,0.8185788,-0.514860696,-0.050633862,-1.999880946,-0.138790636,,
0.264622507,0.273079616,0.876110379,-0.255959741,-0.179905627,0.8185788,-1.999880946,-0.138790636,0.056310373,-0.166219762,-0.618514038,0.384085112,0.015868263,-0.046840729,-0.174297256,0.108235185,1,0.782597137,0.757635752,-0.179905627,0.8185788,-0.514860696,-0.050633862,-1.999880946,-0.138790636,,
0.046336845,0.210962468,-0.481050183,-0.772581602,0.233056478,1.942038333,0.67538208,-1.035677189,0.457069672,1.428552358,1.042381091,-0.644054713,0.128802234,0.402566054,0.293742991,-0.181494618,1,0.233056478,1.942038333,0.590621527,-0.294797133,0.67538208,-1.035677189,1.376606372,0.766475718,,
0.363139342,-0.515216363,0.037964796,-0.218743786,0.590621527,-0.294797133,1.376606372,0.766475718,0.301078139,-0.509937126,1.689915054,0.065502814,0.08484382,-0.143700282,0.476218062,0.018458693,0,0.233056478,1.942038333,0.590621527,-0.294797133,0.67538208,-1.035677189,1.376606372,0.766475718,,
1.506220226,-0.579818544,-0.579545345,-0.876842963,-1.397756311,-0.078499224,0.852500625,-0.178167882,-0.38219194,-0.401923071,1.173565973,-1.181828074,-0.107701689,-0.113261921,0.330710891,-0.333039151,0,-1.397756311,-0.078499224,-2.350977919,0.262282193,0.852500625,-0.178167882,0.711913663,-0.451516672,,
0.069995319,-0.122428153,-1.033600316,0.542546891,-2.350977919,0.262282193,0.711913663,-0.451516672,-1.236425219,0.758845595,-0.428752573,-0.215133652,-0.348424627,0.213842689,-0.120822475,-0.060624663,1,-1.397756311,-0.078499224,-2.350977919,0.262282193,0.852500625,-0.178167882,0.711913663,-0.451516672,,
1.150461369,-0.281385799,0.466999973,-0.662584273,-0.451093714,0.087588181,-0.301420925,-0.237325109,-0.556040475,-0.374880785,-0.758255135,-0.259849675,-0.156692206,-0.105641405,-0.213676297,-0.073225638,1,-0.451093714,0.087588181,0.742908204,0.779419595,-0.301420925,-0.237325109,-1.486180451,0.284251064,,
1.002044238,-0.935415683,-0.179061162,-0.69443882,0.742908204,0.779419595,-1.486180451,0.284251064,-0.779143107,-0.080988985,-1.689783937,-0.675309167,-0.219562528,-0.022822696,-0.476181113,-0.190302123,0,-0.451093714,0.087588181,0.742908204,0.779419595,-0.301420925,-0.237325109,-1.486180451,0.284251064,,
0.318497373,0.027732149,0.920204436,-0.005219193,0.827563166,-1.012430916,1.037408696,1.483655859,0.455692855,-0.992609408,0.67133398,1.462419613,0.128414247,-0.279717331,0.189181916,0.412109847,1,0.827563166,-1.012430916,1.08255135,0.369617155,1.037408696,1.483655859,1.109092467,0.141043482,,
-0.207406665,0.055763995,0.402496608,-0.035251781,1.08255135,0.369617155,1.109092467,0.141043482,1.003998357,0.428657845,0.173801589,0.112426182,0.282926737,0.120795781,0.048977288,0.031681698,0,0.827563166,-1.012430916,1.08255135,0.369617155,1.037408696,1.483655859,1.109092467,0.141043482,,
-0.993970469,-0.209483592,-0.207278239,0.483936073,-0.005463811,0.658210373,0.892403676,0.034240817,0.637606458,0.738807061,0.688958924,-0.239965118,0.1796775,0.20819583,0.194148625,-0.06762217,1,-0.005463811,0.658210373,-0.408347701,-0.007751237,0.892403676,0.034240817,-1.650849259,-0.59423623,,
-0.084531774,-0.095502663,-0.494992566,0.09615032,-0.408347701,-0.007751237,-1.650849259,-0.59423623,0.354268549,-0.223409087,-1.15426881,-0.184053208,0.099832877,-0.062956681,-0.325272951,-0.051866194,0,-0.005463811,0.658210373,-0.408347701,-0.007751237,0.892403676,0.034240817,-1.650849259,-0.59423623,,
-1.115118785,-0.237360768,0.203352435,-0.059403823,1.391442647,0.713911764,0.178877425,0.450039425,0.723035666,0.414087924,0.633891798,-0.264653669,0.203751451,0.116689977,0.178630709,-0.074579404,0,1.391442647,0.713911764,-1.459451848,-0.28193234,0.178877425,0.450039425,0.380696883,-0.142819497,,
0.169848567,-0.186654172,0.440135062,-0.951324843,-1.459451848,-0.28193234,0.380696883,-0.142819497,-0.550842719,-0.317787317,0.548127484,0.487863905,-0.155227478,-0.089552466,0.154462325,0.137480048,0,1.391442647,0.713911764,-1.459451848,-0.28193234,0.178877425,0.450039425,0.380696883,-0.142819497,,
0.684846416,-0.538953155,-0.61838606,-0.820896815,1.310684784,0.166791603,-1.467378636,-0.43519969,0.957567911,0.498990274,-0.957605467,0.220583689,0.269842637,0.140615459,-0.269853221,0.062160484,1,1.310684784,0.166791603,0.292794851,-0.109676133,-1.467378636,-0.43519969,-0.858174661,0.455664173,,
0.185463745,-0.069153289,0.102542069,0.106520934,0.292794851,-0.109676133,-0.858174661,0.455664173,-0.322607366,-0.539672323,-0.493417877,-0.049475857,-0.090910756,-0.152079661,-0.139045158,-0.013942297,0,1.310684784,0.166791603,0.292794851,-0.109676133,-1.467378636,-0.43519969,-0.858174661,0.455664173,,
0.8467958,0.11074243,0.653889435,-0.994082039,0.038839129,-1.522895277,0.701671847,-0.00750085,0.245690875,-0.724607994,0.256507314,-0.312292294,0.069235689,-0.204194533,0.072283761,-0.088003968,0,0.038839129,-1.522895277,0.603551372,0.261252482,0.701671847,-0.00750085,1.843018616,2.816165142,,
-0.554263254,1.018206273,-1.283447155,0.563041845,0.603551372,0.261252482,1.843018616,2.816165142,-0.387146986,-0.380421355,0.473114776,1.715112284,-0.109098021,-0.107202738,0.133323744,0.483318642,0,0.038839129,-1.522895277,0.603551372,0.261252482,0.701671847,-0.00750085,1.843018616,2.816165142,,
-0.574063376,0.118445882,0.699279192,0.982563458,-1.076329918,0.236709961,0.583030926,0.690670535,-0.666714505,0.429103228,0.190425292,0.441317663,-0.187880148,0.12092129,0.053661847,0.124363317,1,-1.076329918,0.236709961,-0.552623756,1.158504413,0.583030926,0.690670535,-0.026387725,1.041380557,,
-0.005220296,-0.39053105,-0.14405098,-0.629925243,-0.552623756,1.158504413,-0.026387725,1.041380557,-0.954856555,0.798603373,0.569936758,-0.098821138,-0.269078577,0.225046431,0.160608178,-0.027847797,1,-1.076329918,0.236709961,-0.552623756,1.158504413,0.583030926,0.690670535,-0.026387725,1.041380557,,
-0.492671748,0.211986695,-0.441958851,0.395313859,-0.637363137,0.094898834,0.214850291,-0.666118354,-0.520593566,-0.131582474,0.148297467,-1.311982758,-0.146703267,-0.037079941,0.041790226,-0.369716741,1,-0.637363137,0.094898834,1.028913486,0.635802979,0.214850291,-0.666118354,1.442793692,0.721464942,,
0.327534637,0.108306243,0.536078756,0.51807634,1.028913486,0.635802979,1.442793692,0.721464942,0.44893999,0.562489829,0.751216667,0.808271125,0.126511289,0.158509634,0.211692857,0.227770803,1,-0.637363137,0.094898834,1.028913486,0.635802979,0.214850291,-0.666118354,1.442793692,0.721464942,,
0.358078769,0.369238488,0.127291654,0.262386681,1.596499912,-0.216006738,-0.019202458,-2.311900434,1.265189747,-0.018606364,0.16100514,-1.72649803,0.356530471,-0.005243273,0.045371248,-0.486527145,0,1.596499912,-0.216006738,-1.02888365,1.298360695,-0.019202458,-2.311900434,-0.748545162,1.394114463,,
0.826622098,0.090072202,-0.127560376,-0.565497337,-1.02888365,1.298360695,-0.748545162,1.394114463,-0.191173633,0.973578992,-0.748735177,1.608446063,-0.05387273,0.27435456,-0.210993573,0.453260101,1,1.596499912,-0.216006738,-1.02888365,1.298360695,-0.019202458,-2.311900434,-0.748545162,1.394114463,,
-0.011515509,-1.081904536,-0.692625875,0.171761157,-0.069636821,-0.556426637,-1.20168696,0.646698094,-0.161798498,0.301131629,-0.638188484,-0.037924412,-0.045594817,0.084858893,-0.179841515,-0.010687099,1,-0.069636821,-0.556426637,-0.516641837,-0.594712216,-1.20168696,0.646698094,1.202404809,-0.975490808,,
0.141851804,-0.130865993,-0.104281313,0.796441276,-0.516641837,-0.594712216,1.202404809,-0.975490808,-0.625088904,0.077773586,0.786382379,-0.533775259,-0.176150053,0.021916597,0.221602554,-0.150417868,1,-0.069636821,-0.556426637,-0.516641837,-0.594712216,-1.20168696,0.646698094,1.202404809,-0.975490808,,
-0.721161633,-0.473880388,0.392619816,0.045905063,-0.979493971,1.262026475,-3.316540632,2.088325933,-1.354434323,0.544181276,-2.008176265,1.155826794,-0.381679592,0.153350284,-0.565904071,0.325711991,0,-0.979493971,1.262026475,0.151924186,0.411780149,-3.316540632,2.088325933,-1.190253729,-0.813921124,,
0.190915902,-0.541306028,1.457686817,-1.364657992,0.151924186,0.411780149,-1.190253729,-0.813921124,0.796860397,0.459457275,-0.43713763,0.183497578,0.22455526,0.12947506,-0.123185384,0.051709617,0,-0.979493971,1.262026475,0.151924186,0.411780149,-3.316540632,2.088325933,-1.190253729,-0.813921124,,
0.365381534,0.576537925,0.366154343,-0.864946882,0.033003707,0.098165874,-1.801835204,-0.619095097,0.379570023,0.190757244,-0.996715348,-0.760748547,0.106962832,0.053755391,-0.280874385,-0.214378941,0,0.033003707,0.098165874,0.361515919,-0.033778938,-1.801835204,-0.619095097,1.852103125,-1.381538303,,
-0.124737251,0.445593953,-0.772457076,-0.664618653,0.361515919,-0.033778938,1.852103125,-1.381538303,0.531677123,-0.75653532,1.564803708,-0.299972141,0.149826613,-0.213191653,0.440961685,-0.084532149,1,0.033003707,0.098165874,0.361515919,-0.033778938,-1.801835204,-0.619095097,1.852103125,-1.381538303,,
-0.83885291,-1.536999778,0.239261937,-0.276718729,-2.105324412,-1.498626512,-0.083720547,-0.145905982,-0.74528676,0.642172114,-0.064005401,-0.042603678,-0.210021809,0.180964102,-0.018036722,-0.012005716,1,-2.105324412,-1.498626512,0.429846897,-0.578594141,-0.083720547,-0.145905982,-0.30722855,-0.0607524,,
1.084530782,1.490546673,0.267143364,-0.13062721,0.429846897,-0.578594141,-0.30722855,-0.0607524,0.256126407,-0.611441447,-0.665311171,-0.348789476,0.072176421,-0.1723042,-0.187484688,-0.098288874,0,-2.105324412,-1.498626512,0.429846897,-0.578594141,-0.083720547,-0.145905982,-0.30722855,-0.0607524,,
0.674035372,1.044755717,-0.346583776,0.580910147,0.480359396,-0.572005858,-0.133900813,0.051424786,0.800193332,-0.230638852,-0.247070091,-0.364148597,0.225494481,-0.064994028,-0.069624352,-0.102617075,0,0.480359396,-0.572005858,-0.453880961,-0.523592876,-0.133900813,0.051424786,-0.357081187,1.45253955,,
0.221721882,0.561989867,-0.186538249,1.168619661,-0.453880961,-0.523592876,-0.357081187,1.45253955,0.179515068,-1.659733575,-0.734055385,0.215435159,0.050587346,-0.467712921,-0.206856807,0.060709628,1,0.480359396,-0.572005858,-0.453880961,-0.523592876,-0.133900813,0.051424786,-0.357081187,1.45253955,,
-0.5601575,-0.278881786,0.526154866,-0.326941791,0.094967737,1.629247712,-1.400656577,-0.021188347,0.63133692,1.412773837,-0.164235347,0.36378274,0.177910744,0.398119667,-0.046281521,0.102513976,1,0.094967737,1.629247712,0.321083636,0.707857789,-1.400656577,-0.021188347,-2.531273394,0.97483664,,
-0.198383073,0.585022076,-2.274718538,-0.217489541,0.321083636,0.707857789,-2.531273394,0.97483664,0.065270486,1.318730068,-0.550756817,1.052231068,0.018393223,0.371618133,-0.155203271,0.296518715,1,0.094967737,1.629247712,0.321083636,0.707857789,-1.400656577,-0.021188347,-2.531273394,0.97483664,,
1.368088427,-0.277028225,-0.211253711,0.325685036,-0.486809569,-0.544012419,0.290587156,-0.54677949,0.289084412,-0.803696713,0.368401969,-0.956919705,0.081463987,-0.226481734,0.103815675,-0.269659973,0,-0.486809569,-0.544012419,-0.641991545,-0.471936898,0.290587156,-0.54677949,0.775116064,0.87983046,,
0.270808636,0.090220826,-0.321300474,0.90571089,-0.641991545,-0.471936898,0.775116064,0.87983046,0.516883682,-0.339844119,0.398543389,0.00910205,0.145657822,-0.095768073,0.112309527,0.002564958,1,-0.486809569,-0.544012419,-0.641991545,-0.471936898,0.290587156,-0.54677949,0.775116064,0.87983046,,
0.11063336,-0.140280526,-0.184741566,0.206447189,-0.65701883,1.117064902,0.035887347,-0.501099685,-0.704524452,0.805144911,0.383966978,-0.693883775,-0.198534991,0.226889836,0.108201894,-0.195536448,1,-0.65701883,1.117064902,0.678005861,-0.370241354,0.035887347,-0.501099685,0.102389658,-0.049375551,,
-0.043450265,0.581402007,-0.30751737,0.066190686,0.678005861,-0.370241354,0.102389658,-0.049375551,0.786959437,0.140065258,0.189205261,-0.148551876,0.221765169,0.03947039,0.053318043,-0.041861919,1,-0.65701883,1.117064902,0.678005861,-0.370241354,0.035887347,-0.501099685,0.102389658,-0.049375551,,
-0.780409471,-1.192758149,-0.324407989,0.783083271,-0.7476119,-0.569789396,-1.121490594,0.364888947,-0.342865492,0.365725493,-0.794711225,-0.102861397,-0.096619496,0.103061444,-0.223949623,-0.028986342,1,-0.7476119,-0.569789396,1.141482747,-1.317690453,-1.121490594,0.364888947,0.293060059,0.528834178,,
0.208011611,-0.130259694,-0.137727826,-0.121584392,1.141482747,-1.317690453,0.293060059,0.528834178,0.442563497,-0.56639059,0.16105725,-0.110862461,0.124714393,-0.159608868,0.045385933,-0.031241042,1,-0.7476119,-0.569789396,1.141482747,-1.317690453,-1.121490594,0.364888947,0.293060059,0.528834178,,
1.129725043,-0.988310246,2.188808107,-1.028785621,-0.208725392,-0.605042544,1.398649574,-2.318196933,-0.629663756,0.455249929,0.287106897,-1.705552102,-0.177439246,0.12828943,0.080906724,-0.480624582,1,-0.208725392,-0.605042544,-1.714160636,-0.788478141,1.398649574,-2.318196933,-3.148650332,-1.109991528,,
-0.5344283,-0.511169749,-0.616849378,0.162374992,-1.714160636,-0.788478141,-3.148650332,-1.109991528,-0.537426522,-0.45108886,-1.164750898,-0.26771378,-0.151446794,-0.127116841,-0.328226803,-0.075441743,1,-0.208725392,-0.605042544,-1.714160636,-0.788478141,1.398649574,-2.318196933,-3.148650332,-1.109991528,,
-0.744576839,0.187837839,-0.689853101,-0.404704316,0.154310965,0.176496498,0.873182909,-0.081883051,-0.428238441,0.524125134,0.558094399,-0.762198146,-0.120677593,0.147698463,0.157271002,-0.214787438,0,0.154310965,0.176496498,-0.067999081,-0.819333767,0.873182909,-0.081883051,-0.426281502,0.615884249,,
-0.07927243,0.303783293,0.244250657,-0.557406518,-0.067999081,-0.819333767,-0.426281502,0.615884249,0.402442179,-0.901319583,0.234229599,0.723861011,0.113408206,-0.253991858,0.066005901,0.203984033,0,0.154310965,0.176496498,-0.067999081,-0.819333767,0.873182909,-0.081883051,-0.426281502,0.615884249,,
0.109515728,0.202512973,-0.924077072,-0.043469111,-1.832754347,0.927550489,-0.49594156,-0.654900327,-1.147337816,0.293593726,0.636796061,-0.033779806,-0.323319797,0.082734712,0.17944913,-0.009519149,1,-1.832754347,0.927550489,0.570164726,1.484489592,-0.49594156,-0.654900327,0.265949895,-1.070122151,,
1.078841082,-0.694037279,0.677855834,0.834927954,0.570164726,1.484489592,0.265949895,-1.070122151,-0.270130433,1.136929422,0.440054602,-0.510476236,-0.076122756,0.320386711,0.124007387,-0.143852203,0,-1.832754347,0.927550489,0.570164726,1.484489592,-0.49594156,-0.654900327,0.265949895,-1.070122151,,
-0.697329013,0.12223905,-0.167718118,0.123547499,-0.669667259,-0.54960883,-0.35792746,-1.243412329,-0.419475702,-0.400249303,-0.269914792,-0.307093997,-0.118208253,-0.112790254,-0.076061988,-0.086539088,1,-0.669667259,-0.54960883,-0.244424278,-0.996404994,-0.35792746,-1.243412329,1.665403337,-0.688250518,,
-0.34350472,0.33346532,-0.04324941,1.447701582,-0.244424278,-0.996404994,1.665403337,-0.688250518,0.491556313,-0.674173344,1.814579907,0.422790362,0.138520569,-0.189982048,0.511348618,0.119142324,0,-0.669667259,-0.54960883,-0.244424278,-0.996404994,-0.35792746,-1.243412329,1.665403337,-0.688250518,,
-0.452489929,-0.455153309,-0.505810063,-1.027353524,0.968790704,1.117095517,0.779003636,2.198476991,0.739538986,0.47812622,0.270044718,0.915207775,0.208402086,0.134735969,0.076098602,0.257905551,0,0.968790704,1.117095517,-0.248065404,0.533509367,0.779003636,2.198476991,-0.128979294,-1.025192147,,
0.128279041,-0.448485737,-0.213966542,-0.787463206,-0.248065404,0.533509367,-0.128979294,-1.025192147,0.162600273,0.528794682,0.077385239,-1.194820218,0.045820757,0.149014341,0.02180716,-0.336700337,0,0.968790704,1.117095517,-0.248065404,0.533509367,0.779003636,2.198476991,-0.128979294,-1.025192147,,
-0.001537326,-0.630055439,-0.248562477,1.209592237,-0.004466964,-1.053629224,-0.408879538,1.401671157,0.069054962,-0.349396275,-0.340155018,0.670317387,0.019459688,-0.09845987,-0.095855684,0.18889544,1,-0.004466964,-1.053629224,-1.447448232,-0.459875754,-0.408879538,1.401671157,1.478798986,0.495547456,,
-0.102438378,-0.365880349,0.151371329,-0.175301817,-1.447448232,-0.459875754,1.478798986,0.495547456,-1.376100414,-0.273075756,1.196003079,-0.48372052,-0.387785097,-0.076952748,0.337033668,-0.136312443,1,-0.004466964,-1.053629224,-1.447448232,-0.459875754,-0.408879538,1.401671157,1.478798986,0.495547456,,
-0.462548361,1.460801143,0.979754032,-0.307604613,0.666859594,0.516729834,-1.343161851,0.850299438,0.691366748,-0.558781229,-0.658255355,0.735862695,0.19482715,-0.15746455,-0.185496359,0.207366107,1,0.666859594,0.516729834,0.168028817,1.209425006,-1.343161851,0.850299438,-1.630400104,-0.881629709,,
0.427890012,0.060201189,-1.948358089,0.469442609,0.168028817,1.209425006,-1.630400104,-0.881629709,-0.461606195,0.219051281,0.440087832,-0.332174349,-0.130080626,0.061728651,0.124016751,-0.093606732,1,0.666859594,0.516729834,0.168028817,1.209425006,-1.343161851,0.850299438,-1.630400104,-0.881629709,,
-0.468602032,0.021282586,0.455323952,0.153953273,-0.270728199,1.889144438,0.559981729,-0.065196488,-0.134213395,1.161763128,0.168708052,-0.278902623,-0.037821335,0.327384849,0.047541929,-0.078594759,0,-0.270728199,1.889144438,-1.130591224,-1.144895018,0.559981729,-0.065196488,1.977745395,-0.025511663,,
0.661663119,-1.0499551,-1.008668492,-0.456179387,-1.130591224,-1.144895018,1.977745395,-0.025511663,-0.331373071,-0.387415586,0.942546411,0.405917278,-0.093380931,-0.109173712,0.265609579,0.114387489,0,-0.270728199,1.889144438,-1.130591224,-1.144895018,0.559981729,-0.065196488,1.977745395,-0.025511663,,
1.2490068,0.026630359,-0.028108518,-0.141184342,1.610845223,-0.60106208,1.998118389,0.209783597,1.742713725,-0.300038782,1.765761246,0.378991122,0.491096728,-0.084550929,0.497591519,0.106799698,0,1.610845223,-0.60106208,1.242316802,-0.573860749,1.998118389,0.209783597,0.998704705,-0.101786476,,
-1.062516576,0.399080871,-0.300494105,0.380479919,1.242316802,-0.573860749,0.998704705,-0.101786476,-0.392177052,-0.837223031,0.806099009,-0.470658813,-0.110515493,-0.23592945,0.227158701,-0.132631654,0,1.610845223,-0.60106208,1.242316802,-0.573860749,1.998118389,0.209783597,0.998704705,-0.101786476,,
-0.459116438,0.208836599,1.110478387,-0.299922331,-1.598378401,-0.930179397,0.597227932,-0.300867475,-0.178209944,-0.527153567,0.215547656,0.212118539,-0.050219562,-0.148551875,0.060741329,0.059775004,1,-1.598378401,-0.930179397,-0.164646463,0.924239034,0.597227932,-0.300867475,-1.142885223,-0.271065751,,
-1.549305055,-0.778801194,-0.570700964,-0.425549448,-0.164646463,0.924239034,-1.142885223,-0.271065751,0.606233301,0.225873652,0.045888097,-0.359897537,0.170836544,0.063651195,0.012931266,-0.101419126,1,-1.598378401,-0.930179397,-0.164646463,0.924239034,0.597227932,-0.300867475,-1.142885223,-0.271065751,,
0.273543122,-1.624680712,0.525327287,0.062946881,-1.576913068,0.7343158,0.777779901,0.55015257,-0.571080996,-0.203892544,0.46523003,-0.237412034,-0.160930625,-0.057456919,0.131101822,-0.066902711,0,-1.576913068,0.7343158,0.994350642,-1.260452743,0.777779901,0.55015257,-1.034288385,0.723614271,,
-1.148918235,-0.297853747,0.967339553,1.176731426,0.994350642,-1.260452743,-1.034288385,0.723614271,0.375366964,0.09898441,0.021186459,-0.152970666,0.10577841,0.027893807,0.005970344,-0.043107134,1,-1.576913068,0.7343158,0.994350642,-1.260452743,0.777779901,0.55015257,-1.034288385,0.723614271,,
