target,h1real,h1imag,h2real,h2imag,y1real,y1imag,y2real,y2imag,n1real,n1imag,n2real,n2imag,ymod1real ,ymod1img,ymod2real,ymod2img,ymod3real,ymod3img,ymod4real,ymod4img,,,,
1,0.824822386,0.853067986,0.85759425,0.139542023,0.02250538,-0.281436458,-0.99810094,-0.765337227,0.278057699,-0.754612127,-0.596855542,-0.145059033,0.667153422,0.895239469,0.02250538,-0.281436458,-0.182365412,1.327675844,-0.99810094,-0.765337227,,,,
0,0.343329324,-0.49983648,0.725503215,0.860101538,-0.995024589,0.944139024,-1.166118484,1.069068516,-0.355557645,0.868763708,-0.946971436,1.170819934,-0.995024589,0.944139024,-0.572586009,0.538314369,-1.166118484,1.069068516,0.980884728,-0.305559596,,,,
0,0.615696274,0.259628694,-0.269943585,-0.89626885,-0.572586009,0.538314369,0.980884728,-0.305559596,-0.426359711,0.001448968,0.310796358,1.050637677,-0.995024589,0.944139024,-0.572586009,0.538314369,-1.166118484,1.069068516,0.980884728,-0.305559596,,,,
1,0.303273168,0.439148716,-0.211517219,-1.26957812,0.754890562,-0.318316175,-0.545305357,-1.372717402,1.111222739,-0.112113735,-0.800125753,-0.617965515,0.754890562,-0.318316175,-0.446757641,0.774003283,-0.545305357,-1.372717402,0.79678192,-2.071703225,,,,
1,-0.636303133,-0.748005468,0.44883282,0.10715813,-0.446757641,0.774003283,0.79678192,-2.071703225,0.244177171,-0.073426561,0.370090976,-1.232204802,0.754890562,-0.318316175,-0.446757641,0.774003283,-0.545305357,-1.372717402,0.79678192,-2.071703225,,,,
0,0.047696891,0.290807611,-0.132314206,0.049849463,0.770053054,-1.692858758,1.381389174,-0.017388961,0.73819403,-0.584250069,0.890861957,-0.439271431,0.770053054,-1.692858758,-0.876526385,0.107817391,1.381389174,-0.017388961,-0.361609128,0.584866135,,,,
1,0.206282462,-1.36685622,0.698405614,0.578923888,-0.876526385,0.107817391,-0.361609128,0.584866135,-0.781974898,0.974695926,0.043397368,0.157370084,0.770053054,-1.692858758,-0.876526385,0.107817391,1.381389174,-0.017388961,-0.361609128,0.584866135,,,,
0,0.277846699,0.892197008,0.137568596,0.825436056,0.719020147,0.37219432,0.271865324,-0.500092603,0.870231851,1.445426666,0.38544796,0.314757161,0.719020147,0.37219432,0.545918497,0.568578798,0.271865324,-0.500092603,0.643756752,0.245724011,,,,
1,0.19783784,-0.403284207,0.03621823,-0.278527644,0.545918497,0.568578798,0.643756752,0.245724011,0.98993249,0.250058913,0.86018714,-0.158203072,0.719020147,0.37219432,0.545918497,0.568578798,0.271865324,-0.500092603,0.643756752,0.245724011,,,,
0,-0.547630333,-0.719434494,0.556338683,0.176922269,2.568771566,0.072921886,-2.311603911,-0.404039951,1.657316593,-0.630414515,-1.852636215,0.119834305,2.568771566,0.072921886,-0.526355758,-0.619700983,-2.311603911,-0.404039951,-0.339751657,-1.242032537,,,,
1,0.996247659,0.178279162,-0.37766473,-0.545517965,-0.526355758,-0.619700983,-0.339751657,-1.242032537,-0.234653783,-0.265970412,-0.239450064,-1.101144446,2.568771566,0.072921886,-0.526355758,-0.619700983,-2.311603911,-0.404039951,-0.339751657,-1.242032537,,,,
1,1.363131058,0.650216829,-0.124625836,0.602566381,-0.0551767,1.112854008,-0.865412476,-0.054632314,-1.00665334,0.364115392,-0.368570016,-0.116666264,-0.0551767,1.112854008,-0.189449403,0.296323295,-0.865412476,-0.054632314,-0.323309247,0.474852482,,,,
1,-0.172357534,0.464658385,-0.634699513,-0.532779744,-0.189449403,0.296323295,-0.323309247,0.474852482,1.005670743,0.185260574,0.04192681,-0.367975448,-0.0551767,1.112854008,-0.189449403,0.296323295,-0.865412476,-0.054632314,-0.323309247,0.474852482,,,,
0,-0.56026677,-0.946463718,-0.673854866,0.46119278,1.178491176,1.824802521,2.305334704,-1.348379622,0.67923633,0.48464832,1.156053982,-0.423229954,1.178491176,1.824802521,0.036285403,0.278577232,2.305334704,-1.348379622,-0.580170609,0.102150271,,,,
1,0.250248947,1.023336725,1.129268143,-0.912256825,0.036285403,0.278577232,-0.580170609,0.102150271,-0.205251175,0.251578762,-0.289643221,0.472482775,1.178491176,1.824802521,0.036285403,0.278577232,2.305334704,-1.348379622,-0.580170609,0.102150271,,,,
0,0.372977791,-1.561425557,0.60401224,1.015481788,-0.422873287,0.994261273,-1.85162295,-0.709175904,-0.931344234,-0.088636345,-0.196078422,-0.650798836,-0.422873287,0.994261273,-1.385064589,-0.984537467,-1.85162295,-0.709175904,0.684469789,1.985814692,,,,
1,0.948828775,-0.043608833,-1.767437047,0.832834931,-1.385064589,-0.984537467,0.684469789,1.985814692,-0.505364071,0.168743984,-0.155058217,0.761690538,-0.422873287,0.994261273,-1.385064589,-0.984537467,-1.85162295,-0.709175904,0.684469789,1.985814692,,,,
1,-0.118482333,0.696863221,0.249619523,-0.861665047,-0.584571166,-0.663924494,0.369911503,-0.119971573,-0.159511352,-1.540105361,-0.515031126,0.080613635,-0.584571166,-0.663924494,-0.446542859,-0.187871402,0.369911503,-0.119971573,-0.713940325,1.247303839,,,,
0,0.507174973,-0.305384068,-0.922669442,-0.590392651,-0.446542859,-0.187871402,-0.713940325,1.247303839,-0.809412961,0.099799235,-0.267065259,0.247454431,-0.584571166,-0.663924494,-0.446542859,-0.187871402,0.369911503,-0.119971573,-0.713940325,1.247303839,,,,
1,-0.711256757,0.12705302,0.559097643,0.824700354,-0.552002756,-0.120812202,0.107426059,-0.25374468,0.010342076,-0.267764346,-0.633335232,0.239130217,-0.552002756,-0.120812202,0.666633441,-0.287344757,0.107426059,-0.25374468,-0.209627642,1.794062894,,,,
1,-0.082428377,0.039588039,0.39109361,-1.48495383,0.666633441,-0.287344757,-0.209627642,1.794062894,0.24907085,-0.391799686,-0.101913891,0.1805224,-0.552002756,-0.120812202,0.666633441,-0.287344757,0.107426059,-0.25374468,-0.209627642,1.794062894,,,,
0,-0.679278456,0.873486949,-1.155272753,0.001889055,-0.064545896,0.33568785,0.794830678,0.993048931,-0.184311904,0.811856648,0.644692792,-0.064183497,-0.064545896,0.33568785,0.592455716,-1.527552813,0.794830678,0.993048931,-0.879361757,-1.118069703,,,,
0,0.538249881,-0.324941582,0.843795579,-1.48717043,0.592455716,-1.527552813,-0.879361757,-1.118069703,1.630717228,-0.763125,0.599374423,-0.073094614,-0.064545896,0.33568785,0.592455716,-1.527552813,0.794830678,0.993048931,-0.879361757,-1.118069703,,,,
1,1.154038725,0.264402559,-1.083421658,0.1733688,1.889484755,0.291242707,-0.026196935,0.491324867,0.454451072,0.30695223,0.003337576,-0.191077463,1.889484755,0.291242707,0.229395109,0.690704296,-0.026196935,0.491324867,-1.136595752,0.138413186,,,,
0,-0.945297401,0.239411647,-1.042166853,-0.762307187,0.229395109,0.690704296,-1.136595752,0.138413186,0.091772923,1.174702536,0.411132581,-0.311953827,1.889484755,0.291242707,0.229395109,0.690704296,-0.026196935,0.491324867,-1.136595752,0.138413186,,,,
0,-0.029460242,-0.516302737,-0.435229411,-0.647941226,-0.98473934,-0.796583335,0.094662104,1.895396401,-0.391016108,-0.300575183,-1.055398445,1.152347737,-0.98473934,-0.796583335,-0.407478537,1.447063863,0.094662104,1.895396401,-0.022543212,0.385318968,,,,
0,0.929247777,1.263990972,-1.028887448,-0.580112899,-0.407478537,1.447063863,-0.022543212,0.385318968,0.303427904,0.211170728,-0.496294385,0.378520889,-0.98473934,-0.796583335,-0.407478537,1.447063863,0.094662104,1.895396401,-0.022543212,0.385318968,,,,
1,-1.232026949,-0.139095921,0.145172334,-0.629426676,-0.02658519,1.197488239,-0.822174901,-0.864107849,0.278399955,0.943022403,-0.587282068,-0.463285182,-0.02658519,1.197488239,0.677724297,-0.670760286,-0.822174901,-0.864107849,-1.388518998,0.109022531,,,,
1,0.843529174,0.643996521,-0.567681657,-0.008672841,0.677724297,-0.670760286,-1.388518998,0.109022531,-0.886299783,-0.131310167,-0.992374953,0.614823226,-0.02658519,1.197488239,0.677724297,-0.670760286,-0.822174901,-0.864107849,-1.388518998,0.109022531,,,,
0,-0.894940097,0.051487614,-0.105593212,0.664267642,1.628194385,-0.876088644,1.297762836,-0.71215954,0.19876875,-0.563323652,1.382067923,0.168900665,1.628194385,-0.876088644,0.311723105,-0.431982812,1.297762836,-0.71215954,0.225782168,0.244252557,,,,
0,-1.157142543,0.477464901,0.012264305,0.555763673,0.311723105,-0.431982812,0.225782168,0.244252557,0.141731102,-0.822657467,0.346838364,0.360141499,1.628194385,-0.876088644,0.311723105,-0.431982812,1.297762836,-0.71215954,0.225782168,0.244252557,,,,
0,0.585758253,-1.508075407,0.153964263,0.155513738,0.631058649,1.992161317,0.304550368,-0.387394656,0.101688343,1.580849657,0.162702361,-0.114931473,0.631058649,1.992161317,2.859561151,1.296000747,0.304550368,-0.387394656,-0.11508263,1.111864166,,,,
0,-1.350040017,0.683267057,-0.37959035,0.247483207,2.859561151,1.296000747,-0.11508263,1.111864166,1.672643476,-0.284445556,-0.552440052,1.174564745,0.631058649,1.992161317,2.859561151,1.296000747,0.304550368,-0.387394656,-0.11508263,1.111864166,,,,
0,-0.213569086,0.637679701,1.282396223,1.499906715,0.508308483,-0.417753864,-1.359909513,-1.859518998,-0.112351683,-0.663269491,-0.476384452,-0.26629076,0.508308483,-0.417753864,0.143590287,1.05453617,-1.359909513,-1.859518998,-0.717428005,0.88153541,,,,
1,0.646897878,0.882884098,-0.040362161,-0.794212294,0.143590287,1.05453617,-0.717428005,0.88153541,0.50490832,-0.023186291,0.18044604,0.429210319,0.508308483,-0.417753864,0.143590287,1.05453617,-1.359909513,-1.859518998,-0.717428005,0.88153541,,,,
1,0.925858804,-0.586958784,-0.738739803,-0.086110573,0.274303804,-1.422663285,0.651595658,-0.710266326,-0.231409383,-0.770069563,0.524748958,-0.684321268,0.274303804,-1.422663285,-1.462618701,0.098114322,0.651595658,-0.710266326,1.30390856,-0.140613082,,,,
1,-0.246261823,-0.454380494,0.998831576,-0.055826057,-1.462618701,0.098114322,1.30390856,-0.140613082,-0.711140073,0.215271954,0.084443171,-0.133743136,0.274303804,-1.422663285,-1.462618701,0.098114322,0.651595658,-0.710266326,1.30390856,-0.140613082,,,,
1,1.062345157,0.868406868,0.516453819,-0.375732385,1.122887916,-0.58523142,1.063981059,-1.465714475,0.141733725,-1.185115616,1.112880883,-1.21876868,1.122887916,-0.58523142,-0.166367068,-0.33449301,1.063981059,-1.465714475,-0.637415893,-0.139395816,,,,
1,0.347014259,-0.202306645,-0.414453768,-0.160941502,-0.166367068,-0.33449301,-0.637415893,-0.139395816,0.380867213,-1.224797359,0.02337745,0.014007586,1.122887916,-0.58523142,-0.166367068,-0.33449301,1.063981059,-1.465714475,-0.637415893,-0.139395816,,,,
0,0.526723594,0.476959907,-0.585593995,0.733156595,-1.505291428,0.023038484,-0.653823779,0.060513612,-0.948757752,0.320413471,-1.040089309,0.471688637,-1.505291428,0.023038484,0.457410744,-1.081267661,-0.653823779,0.060513612,-0.996260602,-1.944210937,,,,
0,0.406247505,-0.105685963,0.199291953,-0.224210368,0.457410744,-1.081267661,-0.996260602,-1.944210937,0.417639151,-0.750938694,-0.495104585,-1.421878184,-1.505291428,0.023038484,0.457410744,-1.081267661,-0.653823779,0.060513612,-0.996260602,-1.944210937,,,,
0,0.805611189,0.660151125,-0.301134041,0.511439084,-1.039723778,-0.337659808,-0.731570022,-2.047808376,-0.170547587,0.418770876,-0.614770634,-0.059542117,-1.039723778,-0.337659808,0.366031254,-0.233889076,-0.731570022,-2.047808376,-0.465910902,1.015532318,,,,
0,0.449818831,0.345198792,0.5608616,2.309551269,0.366031254,-0.233889076,-0.465910902,1.015532318,0.128412841,-0.012548818,0.161135383,-0.287152574,-1.039723778,-0.337659808,0.366031254,-0.233889076,-0.731570022,-2.047808376,-0.465910902,1.015532318,,,,
0,-0.635248549,0.022415821,0.110481789,0.24131782,0.750100822,-0.170435456,1.011299418,0.719656161,1.233703296,-0.220308965,1.285431125,1.3447438,0.750100822,-0.170435456,-0.578764284,-0.15457343,1.011299418,0.719656161,0.705040544,0.45947684,,,,
0,1.129429072,-0.059065329,0.079506882,0.435875534,-0.578764284,-0.15457343,0.705040544,0.45947684,0.750687826,-0.108788168,0.766493417,0.361181961,0.750100822,-0.170435456,-0.578764284,-0.15457343,1.011299418,0.719656161,0.705040544,0.45947684,,,,
0,-0.218230784,-0.37123049,0.322907106,0.71255627,-0.720376456,-0.191321929,0.797246664,-1.398546173,-0.827083009,-1.53533936,0.902108071,-1.051709229,-0.720376456,-0.191321929,-0.301525065,0.159414431,0.797246664,-1.398546173,-1.457890587,0.639007631,,,,
1,-0.194525663,1.293370595,0.313349851,0.060307772,-0.301525065,0.159414431,-1.457890587,0.639007631,-0.665792228,-0.552747907,-1.130982235,0.103798181,-0.720376456,-0.191321929,-0.301525065,0.159414431,0.797246664,-1.398546173,-1.457890587,0.639007631,,,,
0,-0.095293335,-0.048312876,-0.012960016,-0.39843021,2.293180327,0.02529585,0.891149041,1.011656528,2.238879047,0.255731026,0.225331817,1.774686586,2.293180327,0.02529585,-0.580801195,-1.378437807,0.891149041,1.011656528,-0.666998643,-2.222594456,,,,
1,0.325827327,-0.334867428,0.963302503,-1.204580811,-0.580801195,-1.378437807,-0.666998643,-2.222594456,-0.468767019,-1.242622441,0.005604454,-1.221984119,2.293180327,0.02529585,-0.580801195,-1.378437807,0.891149041,1.011656528,-0.666998643,-2.222594456,,,,
0,0.319523571,-0.037985811,1.165583262,-0.623204366,-1.196627867,0.477602764,-2.353371736,-0.029326911,0.048797028,-0.19882501,-1.463730859,-0.614776037,-1.196627867,0.477602764,0.33729719,-0.053440592,-2.353371736,-0.029326911,-0.265981231,0.237771611,,,,
1,-1.434268497,0.888049349,-0.317672538,0.110196617,0.33729719,-0.053440592,-0.265981231,0.237771611,-0.505970303,-0.734390571,0.374285375,0.673797741,-1.196627867,0.477602764,0.33729719,-0.053440592,-2.353371736,-0.029326911,-0.265981231,0.237771611,,,,
1,0.166872393,0.038843271,-0.590556466,0.988925916,0.778372027,0.646393865,-1.774076295,0.829716002,0.025130795,-0.301707019,-1.175844229,0.331294811,0.778372027,0.646393865,-0.829724157,0.988571012,-1.774076295,0.829716002,-0.203642526,-1.872851236,,,,
0,-0.902236549,-1.255573008,0.43630969,0.233100623,-0.829724157,0.988571012,-0.203642526,-1.872851236,-0.347537559,0.143857537,-0.106113308,-1.131833853,0.778372027,0.646393865,-0.829724157,0.988571012,-1.774076295,0.829716002,-0.203642526,-1.872851236,,,,
0,0.433245388,-0.748050223,0.204623377,-0.454930697,-0.452752389,0.882384093,-0.76739049,-0.285688957,0.057510654,0.541545688,-1.18707458,-0.181235585,-0.452752389,0.882384093,0.269607939,0.240875325,-0.76739049,-0.285688957,1.543594807,0.670992071,,,,
0,0.279530711,0.182745235,-0.615580889,0.630523089,0.269607939,0.240875325,1.543594807,0.670992071,0.180549879,-0.468214324,1.081202574,-0.108319282,-0.452752389,0.882384093,0.269607939,0.240875325,-0.76739049,-0.285688957,1.543594807,0.670992071,,,,
0,-0.351918827,-0.59158138,-0.075428365,0.391134875,-1.098821945,1.395405622,0.495806192,-0.007759726,-1.126227781,0.278136882,0.310271589,0.781323706,-1.098821945,1.395405622,1.439540755,0.375231358,0.495806192,-0.007759726,0.12709424,-1.237876232,,,,
1,-0.486368646,1.031251119,0.234675219,-0.604634407,1.439540755,0.375231358,0.12709424,-1.237876232,0.950105029,0.072188315,0.268946444,-1.219532254,-1.098821945,1.395405622,1.439540755,0.375231358,0.495806192,-0.007759726,0.12709424,-1.237876232,,,,
1,1.672466455,-0.70153663,-0.340988611,-0.008272737,1.230122206,-0.283715994,-0.023276631,-0.350994878,0.416531329,0.589958068,-0.335902738,-0.386418175,1.230122206,-0.283715994,1.38962857,1.345471818,-0.023276631,-0.350994878,-1.479738347,0.389549289,,,,
0,0.457815017,0.443292832,-0.731448732,0.001060107,1.38962857,1.345471818,-1.479738347,0.389549289,-0.130948422,1.304756973,-0.809436038,0.431359085,1.230122206,-0.283715994,1.38962857,1.345471818,-0.023276631,-0.350994878,-1.479738347,0.389549289,,,,
0,0.94720814,-0.577230172,-0.685285718,0.081421604,-0.850709384,0.716878609,0.445601712,-0.050211162,-0.08591776,0.462551629,-0.390759918,-0.241142297,-0.850709384,0.716878609,0.150720938,-0.019726607,0.445601712,-0.050211162,0.736797946,-0.739844701,,,,
0,0.147584217,0.146419657,-0.437411556,-0.31435267,0.150720938,-0.019726607,0.736797946,-0.739844701,-0.465299438,-0.596267881,1.023360995,-0.516117301,-0.850709384,0.716878609,0.150720938,-0.019726607,0.445601712,-0.050211162,0.736797946,-0.739844701,,,,
1,0.362049734,-0.792305895,0.008028611,0.307844568,0.204231462,-1.385927784,-1.071878244,-0.11991761,-0.082772056,-0.916844584,0.445431162,-0.582427893,0.204231462,-1.385927784,0.4705357,1.296562392,-1.071878244,-0.11991761,0.840631633,-0.413214878,,,,
0,-0.031104656,0.012083489,2.085323334,-0.2566696,0.4705357,1.296562392,0.840631633,-0.413214878,0.265382263,0.835748728,-0.717633717,-0.423033171,0.204231462,-1.385927784,0.4705357,1.296562392,-1.071878244,-0.11991761,0.840631633,-0.413214878,,,,
1,-0.445509936,-0.4463523,-0.033148741,-0.353783189,-2.847542609,0.080435208,-0.353661436,1.251363303,-1.33633156,-0.042123536,-1.013818938,1.101237794,-2.847542609,0.080435208,1.200390335,0.434923506,-0.353661436,1.251363303,-0.786609227,0.643255075,,,,
0,1.897185533,-0.613198173,-0.81083276,-0.735456924,1.200390335,0.434923506,-0.786609227,0.643255075,0.195119768,-0.352641221,-0.212986237,-0.142444725,-2.847542609,0.080435208,1.200390335,0.434923506,-0.353661436,1.251363303,-0.786609227,0.643255075,,,,
0,0.391029163,0.894795175,-0.761171041,-0.170736488,0.71746643,-1.061544031,0.462547565,0.002278986,0.537049657,0.488849318,-0.268663443,0.141004619,0.71746643,-1.061544031,-1.625147142,0.05973609,0.462547565,0.002278986,0.435173381,-0.603294923,,,,
1,0.728772239,-1.22260984,0.231598551,-0.34523844,-1.625147142,0.05973609,0.435173381,-0.603294923,-0.935009369,0.327108842,0.068116711,-0.26754031,0.71746643,-1.061544031,-1.625147142,0.05973609,0.462547565,0.002278986,0.435173381,-0.603294923,,,,
0,0.461121876,0.749804946,-0.197184586,-0.380532323,0.490424338,0.246996503,1.042956789,0.900194509,0.778558448,-0.125082811,0.187679456,1.145442742,0.490424338,0.246996503,-0.565849052,2.692824273,1.042956789,0.900194509,-0.862102295,-0.680489767,,,,
1,0.173376639,1.256767522,1.041224266,-0.551203024,-0.565849052,2.692824273,-0.862102295,-0.680489767,-0.131490296,1.429410304,-0.297644695,-0.024295498,0.490424338,0.246996503,-0.565849052,2.692824273,1.042956789,0.900194509,-0.862102295,-0.680489767,,,,
0,-1.608739728,-0.532431553,-1.154910947,-0.730535614,2.144467947,0.470583301,1.065466068,0.169273064,0.896697746,-0.547345196,0.64651279,-0.064224999,2.144467947,0.470583301,0.659045838,-0.158464945,1.065466068,0.169273064,0.295519487,-1.259457926,,,,
1,0.293780903,0.822958109,-0.462991495,-0.410196931,0.659045838,-0.158464945,0.295519487,-1.259457926,-0.303809458,-0.408300543,-0.952044217,-0.508092826,2.144467947,0.470583301,0.659045838,-0.158464945,1.065466068,0.169273064,0.295519487,-1.259457926,,,,
1,-0.209549903,0.295077348,-1.058481488,-1.165400379,-0.271485127,-0.749283933,-0.336302989,-2.130561859,-0.645977657,-1.396097105,0.235697566,-1.096081122,-0.271485127,-0.749283933,-1.289151291,0.059173882,-0.336302989,-2.130561859,-1.194410507,0.086642972,,,,
0,-0.639814574,-0.404942698,-0.285799511,0.466147447,-1.289151291,0.059173882,-1.194410507,0.086642972,-0.772576926,-0.020771537,-0.273615753,-0.457563073,-0.271485127,-0.749283933,-1.289151291,0.059173882,-0.336302989,-2.130561859,-1.194410507,0.086642972,,,,
1,-0.513216805,-0.905380652,-0.612697437,0.035443056,-0.229135515,-0.081086855,-0.377707467,-2.030809033,-0.086574744,0.934995271,-0.46653316,-1.309000251,-0.229135515,-0.081086855,-0.967374139,-0.21927019,-0.377707467,-2.030809033,-1.04719997,-0.597441697,,,,
0,-0.298290719,0.387779436,-0.66656575,1.257551731,-0.967374139,-0.21927019,-1.04719997,-0.597441697,-0.441572232,-0.656683203,-0.160027091,0.355504461,-0.229135515,-0.081086855,-0.967374139,-0.21927019,-0.377707467,-2.030809033,-1.04719997,-0.597441697,,,,
1,0.948855076,0.453317088,-0.698928888,0.669420379,1.232767955,0.438986973,-1.527343976,-0.093482664,-0.389503374,0.331635985,-0.949124742,-0.311276829,1.232767955,0.438986973,0.702235088,-0.134700822,-1.527343976,-0.093482664,-0.272509459,-0.731621705,,,,
1,1.285479602,-0.250496109,-0.264766664,-0.409285549,0.702235088,-0.134700822,-0.272509459,-0.731621705,0.520847253,-0.709532949,-0.650219244,-1.676724161,1.232767955,0.438986973,0.702235088,-0.134700822,-1.527343976,-0.093482664,-0.272509459,-0.731621705,,,,
1,-1.026535708,0.039932665,-0.437474102,-0.631674534,0.393671803,0.289406123,0.002205109,0.237162184,0.731883304,-0.33645908,-0.24282568,0.332015523,0.393671803,0.289406123,0.999090114,-0.609036682,0.002205109,0.237162184,1.653786681,-1.697455688,,,,
1,0.660791967,0.793428871,0.746654738,0.548593783,0.999090114,-0.609036682,1.653786681,-1.697455688,-0.217706056,-0.085536409,0.916106916,-0.968167235,0.393671803,0.289406123,0.999090114,-0.609036682,0.002205109,0.237162184,1.653786681,-1.697455688,,,,
0,0.113297794,0.680587179,0.203222715,0.891508956,0.400879661,0.067119669,-1.126737017,-0.454528217,0.184617489,0.675821714,-0.284449543,0.521113152,0.400879661,0.067119669,-0.917721799,0.307318249,-1.126737017,-0.454528217,0.259865616,0.393619152,,,,
1,0.447531825,-0.076309914,-1.0316984,-0.408112016,-0.917721799,0.307318249,0.259865616,0.393619152,-0.584745946,-0.134608893,-0.365727703,0.058127172,0.400879661,0.067119669,-0.917721799,0.307318249,-1.126737017,-0.454528217,0.259865616,0.393619152,,,,
0,-0.411330892,0.371678379,-1.294110996,0.814558512,0.767433118,-0.64559087,0.97430942,-0.936350568,0.282778625,0.052078333,0.599014361,0.126134375,0.767433118,-0.64559087,-0.036046358,0.652795593,0.97430942,-0.936350568,-1.700356858,-0.330270022,,,,
0,-0.317563833,0.606965515,0.67123858,0.668623343,-0.036046358,0.652795593,-1.700356858,-0.330270022,0.033948873,0.54577498,-0.348549249,-0.254786014,0.767433118,-0.64559087,-0.036046358,0.652795593,0.97430942,-0.936350568,-1.700356858,-0.330270022,,,,
0,0.507307686,1.064995043,1.617739121,0.208835463,-0.230688877,-0.353716175,0.35733685,-0.863173246,0.237189831,1.123586485,0.474620288,-0.809454605,-0.230688877,-0.353716175,0.009621218,-0.353913623,0.35733685,-0.863173246,3.131631829,-0.658310593,,,,
0,0.117894261,0.851425108,-1.524869234,-0.00837625,0.009621218,-0.353913623,3.131631829,-0.658310593,-0.298160309,-0.227654037,1.020444536,-0.566303715,-0.230688877,-0.353716175,0.009621218,-0.353913623,0.35733685,-0.863173246,3.131631829,-0.658310593,,,,
1,1.194585706,0.558261054,0.906709412,-0.992482495,0.3238108,0.746245945,1.318557414,-2.630310281,-0.257585559,-0.470750986,0.635185643,-1.168095025,0.3238108,0.746245945,-0.525755577,0.358355782,1.318557414,-2.630310281,-0.494145987,0.233735773,,,,
1,-0.411982306,1.090433647,0.157412209,-1.255048622,-0.525755577,0.358355782,-0.494145987,0.233735773,0.684722487,0.824300542,0.040041637,0.053939336,0.3238108,0.746245945,-0.525755577,0.358355782,1.318557414,-2.630310281,-0.494145987,0.233735773,,,,
0,0.551155422,0.145421133,0.27202904,-0.244807374,-0.094899893,-0.762305099,0.300837958,0.401653936,-0.059868232,-0.089745103,0.616604475,0.068034501,-0.094899893,-0.762305099,-1.874590068,-0.924588113,0.300837958,0.401653936,-0.114732479,-0.238340105,,,,
1,0.492405773,-0.819524628,-0.079701936,0.237465079,-1.874590068,-0.924588113,-0.114732479,-0.238340105,-1.275376913,-0.502580072,0.023857837,-0.261596716,-0.094899893,-0.762305099,-1.874590068,-0.924588113,0.300837958,0.401653936,-0.114732479,-0.238340105,,,,
0,-0.027452502,0.234931321,0.062288067,0.997875709,0.457811651,0.330980515,-0.525128333,-1.03637031,0.04888838,0.634539032,0.25850889,-0.047070427,0.457811651,0.330980515,-0.182230922,0.224360959,-0.525128333,-1.03637031,-1.556142023,-0.00377304,,,,
0,-0.558371093,0.096776702,1.006185103,0.408444771,-0.182230922,0.224360959,-1.556142023,-0.00377304,-0.625690291,0.361347196,-0.997144564,0.46341334,0.457811651,0.330980515,-0.182230922,0.224360959,-0.525128333,-1.03637031,-1.556142023,-0.00377304,,,,
0,0.004477177,0.171889163,0.485415263,1.037800205,-2.093364768,1.091689389,-0.537329779,-1.06565361,-1.86561611,0.727019019,0.385445097,-0.378282494,-2.093364768,1.091689389,1.103670902,0.217150952,-0.537329779,-1.06565361,-0.085644016,0.97829285,,,,
1,-0.60452937,0.799422399,-0.760306184,0.007532922,1.103670902,0.217150952,-0.085644016,0.97829285,0.762265595,-0.526978453,-0.314189012,0.268309066,-2.093364768,1.091689389,1.103670902,0.217150952,-0.537329779,-1.06565361,-0.085644016,0.97829285,,,,
1,-0.06432356,0.087917196,-0.178736677,1.258247824,2.051402944,-0.651749799,-0.227302912,2.059582696,1.682438241,-0.666681497,-0.453238065,0.831270813,2.051402944,-0.651749799,-0.183486688,-0.494524938,-0.227302912,2.059582696,0.337603759,1.148665561,,,,
1,0.844868024,-0.169332466,0.428551759,0.606692295,-0.183486688,-0.494524938,0.337603759,1.148665561,-0.927216104,-0.758964608,-0.103017016,0.771888364,2.051402944,-0.651749799,-0.183486688,-0.494524938,-0.227302912,2.059582696,0.337603759,1.148665561,,,,
0,0.382201418,-0.621090622,-1.021726462,-0.538777197,-0.687437375,1.895572571,1.253520335,-0.106897147,0.074801316,1.150073212,0.482495937,-0.911104487,-0.687437375,1.895572571,0.28987013,0.737193306,1.253520335,-0.106897147,0.140202676,0.270248888,,,,
1,-0.684262854,0.6100795,0.142871871,0.458420964,0.28987013,0.737193306,0.140202676,0.270248888,0.085588062,0.835880574,-0.539961691,0.36697782,-0.687437375,1.895572571,0.28987013,0.737193306,1.253520335,-0.106897147,0.140202676,0.270248888,,,,
0,-0.245986874,0.74818422,0.912229966,-0.447733924,-0.115307838,0.0528371,-1.305182347,0.252590693,-1.076939942,0.081782271,-0.414854551,-0.168266682,-0.115307838,0.0528371,-1.356082424,0.921009858,-1.305182347,0.252590693,0.101371221,0.325791186,,,,
1,0.94833896,0.719827221,-0.410685985,0.12156981,-1.356082424,0.921009858,0.101371221,0.325791186,-0.964312591,-0.131310926,0.511658784,0.624318044,-0.115307838,0.0528371,-1.356082424,0.921009858,-1.305182347,0.252590693,0.101371221,0.325791186,,,,
1,0.618814319,-0.03356925,0.986732078,1.194406216,0.211768098,-1.149816685,-1.281748308,1.585812627,-0.073275763,-0.457286918,-1.31027298,-0.43119086,0.211768098,-1.149816685,0.828461679,1.252759992,-1.281748308,1.585812627,0.928105745,1.283942333,,,,
0,0.226970827,1.016143906,1.147904745,-1.591752733,0.828461679,1.252759992,0.928105745,1.283942333,0.258514474,2.185181648,-0.652241027,1.125357488,0.211768098,-1.149816685,0.828461679,1.252759992,-1.281748308,1.585812627,0.928105745,1.283942333,,,,
0,0.751253797,0.252075881,0.151395266,-0.601211563,-0.118597394,0.656729521,-0.171360529,1.345991089,0.954861111,0.768805436,0.036909465,0.677414176,-0.118597394,0.656729521,0.237280056,-0.344010838,-0.171360529,1.345991089,-0.486364889,-0.988284737,,,,
