h1real,h1imag,h2real,h2imag,y1real,y1imag,y2real,y2imag,n1real,n1imag,n2real,n2imag,n1realxSNR11,n1imagxSNR11,n2realxSNR11,n2imagxSNR11,Target,ymod1real,ymod1img,ymod2real,ymod2img,ymod3real,ymod3img,ymod4real,ymod4img,  BER ,  All  this data is calculated for 0 db
0.523662287,-0.562568575,-0.180117788,-0.486282851,0.957013296,0.428268823,0.341887432,-1.563905925,0.12702018,0.066611816,0.806089658,-0.669319736,0.035794287,0.01877121,0.227156066,-0.188614302,1,0.957013296,0.428268823,-0.358300717,0.807238574,0.341887432,-1.563905925,-0.659680158,-0.690067486,,
-0.728743464,-1.115257726,-0.022560122,1.193123725,-0.358300717,0.807238574,-0.659680158,-0.690067486,-0.37928286,-0.674259144,-0.918241663,-0.338327458,-0.10688191,-0.190006227,-0.258760501,-0.095340678,0,0.957013296,0.428268823,-0.358300717,0.807238574,0.341887432,-1.563905925,-0.659680158,-0.690067486,,
-0.065093221,0.589396547,0.217769723,-0.466751246,-0.419515255,0.312190756,0.645503307,0.39036738,-0.468966362,1.242135812,1.150157514,0.086003716,-0.132154721,0.350033872,0.324114387,0.024235847,0,-0.419515255,0.312190756,-1.046238427,-0.6013069,0.645503307,0.39036738,0.507156056,0.0830945,,
0.285422164,-0.043066696,-0.215962651,-0.016915358,-1.046238427,-0.6013069,0.507156056,0.0830945,-1.419754489,-0.274011254,0.356475585,-0.417873444,-0.400086815,-0.077216371,0.10045482,-0.117756737,0,-0.419515255,0.312190756,-1.046238427,-0.6013069,0.645503307,0.39036738,0.507156056,0.0830945,,
0.52918411,-0.542653532,0.217636345,-0.216560089,-1.200932989,0.05762513,-1.002582216,0.832775556,-0.337307896,-0.154803258,-0.243220034,0.494015411,-0.095053365,-0.043623558,-0.068539406,0.139213543,0,-1.200932989,0.05762513,0.058161043,0.42058679,-1.002582216,0.832775556,-0.675865605,0.519334271,,
0.900940515,0.338048791,1.006803249,-0.568286402,0.058161043,0.42058679,-0.675865605,0.519334271,0.570885517,-0.359503713,-0.209553042,1.365793866,0.160875539,-0.101308146,-0.059052047,0.384880711,0,-1.200932989,0.05762513,0.058161043,0.42058679,-1.002582216,0.832775556,-0.675865605,0.519334271,,
-0.346880624,0.547742917,-0.195584487,0.80275614,-0.466208155,-1.837855262,-0.816037505,-0.795122004,-0.31373669,-0.396756339,0.105431351,-0.248026521,-0.088410999,-0.111805936,0.029710555,-0.069893874,0,-0.466208155,-1.837855262,-0.345163155,1.013264156,-0.816037505,-0.795122004,-1.491348317,-0.701821495,,
0.756692915,1.735848217,1.433482262,0.12446795,-0.345163155,1.013264156,-1.491348317,-0.701821495,0.773873729,0.307903463,-0.603591017,-0.395132469,0.218077617,0.086767196,-0.170091949,-0.11134833,0,-0.466208155,-1.837855262,-0.345163155,1.013264156,-0.816037505,-0.795122004,-1.491348317,-0.701821495,,
0.917414031,-0.165560257,-0.000653168,1.065568259,-0.781959587,-0.420884823,0.862646964,-0.206925736,-0.42514829,-0.168842338,0.102176565,1.040651177,-0.119806788,-0.047579771,0.028793356,0.293255502,0,-0.781959587,-0.420884823,-1.65578013,-0.139271817,0.862646964,-0.206925736,-0.370554295,1.870935823,,
0.149664168,-0.626505913,1.138055837,-0.054668343,-1.65578013,-0.139271817,-0.370554295,1.870935823,-1.602659914,0.748306275,0.771259065,2.055907302,-0.451629564,0.210872708,0.217340805,0.579354678,1,-0.781959587,-0.420884823,-1.65578013,-0.139271817,0.862646964,-0.206925736,-0.370554295,1.870935823,,
-0.793776074,-1.078980938,-0.17390678,-1.397129381,-1.185235244,-0.699565137,1.197333156,-1.119355042,-0.405493154,0.340345408,1.105681767,-0.205944967,-0.114267971,0.095909336,0.311581122,-0.058035292,1,-1.185235244,-0.699565137,0.258442487,-1.019384635,1.197333156,-1.119355042,0.824097085,-1.116100232,,
-0.559922846,-0.181020307,0.987875224,-0.022095696,0.258442487,-1.019384635,0.824097085,-1.116100232,0.165528086,-0.683624992,0.004611349,-0.25572474,0.046645815,-0.192645523,0.001299478,-0.072063232,1,-1.185235244,-0.699565137,0.258442487,-1.019384635,1.197333156,-1.119355042,0.824097085,-1.116100232,,
-0.884185111,0.681537877,-0.368546109,0.059224194,0.737741139,-0.869175311,-0.215097242,-0.660596146,0.253859731,0.73545621,-0.552343403,0.124262245,0.071537672,0.20725156,-0.155650371,0.035017101,0,0.737741139,-0.869175311,-1.341061443,0.097799262,-0.215097242,-0.660596146,-0.612347022,0.275873208,,
0.0427488,1.132548432,0.233477006,0.97382196,-1.341061443,0.097799262,-0.612347022,0.275873208,-1.219224265,-0.393201335,-0.331920111,-0.65946616,-0.343577398,-0.110804136,-0.093535087,-0.185837564,0,0.737741139,-0.869175311,-1.341061443,0.097799262,-0.215097242,-0.660596146,-0.612347022,0.275873208,,
-0.28070806,1.355029834,-0.718617769,-0.83735754,0.07914017,-0.122164259,-0.344853305,-0.058207698,0.19922069,-0.274479389,0.000712626,0.02281035,0.05614039,-0.077348292,0.000200818,0.006427957,1,0.07914017,-0.122164259,-0.549214908,-1.881333151,-0.344853305,-0.058207698,-1.007382141,1.234055787,,
-0.234194778,1.309510762,-0.230354818,-0.73689902,-0.549214908,-1.881333151,-1.007382141,1.234055787,-0.329201522,0.004946414,-0.598137065,0.214973173,-0.092768989,0.001393899,-0.168555025,0.06057944,0,0.07914017,-0.122164259,-0.549214908,-1.881333151,-0.344853305,-0.058207698,-1.007382141,1.234055787,,
-0.838024491,-0.732249428,-0.946264012,1.274638406,-1.385066075,-0.512104585,-1.259339199,2.260607276,-1.22797215,-0.156754684,-0.43201803,0.820530645,-0.346042552,-0.04417347,-0.121742681,0.231225536,1,-1.385066075,-0.512104585,-0.686847662,1.139057636,-1.259339199,2.260607276,-0.388584018,-0.031007122,,
0.14418443,-0.13268659,0.49113927,-1.269799058,-0.686847662,1.139057636,-0.388584018,-0.031007122,-0.348949367,0.937963277,-0.118721892,-0.049054168,-0.098333932,0.264318051,-0.033455829,-0.013823465,0,-1.385066075,-0.512104585,-0.686847662,1.139057636,-1.259339199,2.260607276,-0.388584018,-0.031007122,,
0.377408425,1.17049993,-9.66E-05,-0.987843551,1.043413903,-0.211280644,0.703028163,-2.231814116,0.823905098,-0.409507076,-0.224607577,-1.281392955,0.232176457,-0.115399094,-0.063294415,-0.361096535,1,1.043413903,-0.211280644,-0.445411017,-1.353298612,0.703028163,-2.231814116,-0.649122068,-0.511743765,,
-0.442974061,1.143626891,-1.172952408,1.149363932,-0.445411017,-1.353298612,-0.649122068,-0.511743765,-0.709620818,0.503317368,0.320710647,-0.706922274,-0.199971147,0.141834834,0.09037626,-0.199210697,0,1.043413903,-0.211280644,-0.445411017,-1.353298612,0.703028163,-2.231814116,-0.649122068,-0.511743765,,
-0.713632508,-0.233511689,-0.439289103,0.199794239,-0.069555383,-0.565551176,-0.452411251,-0.245306554,0.509109205,-0.842386292,-0.035975643,-1.868673895,0.143466974,-0.237384457,-0.010137936,-0.526592304,1,-0.069555383,-0.565551176,-1.091490286,0.084966857,-0.452411251,-0.245306554,0.23193613,0.782094769,,
-0.210386693,-0.103626706,0.171906647,-0.939391556,-1.091490286,0.084966857,0.23193613,0.782094769,-0.77908207,-0.272834275,0.748662883,0.460788632,-0.219545327,-0.076884699,0.2109732,0.129850236,0,-0.069555383,-0.565551176,-1.091490286,0.084966857,-0.452411251,-0.245306554,0.23193613,0.782094769,,
0.15608191,0.713520681,0.578749741,-1.030977332,-0.363919882,-1.018977543,0.085549646,0.624787068,-0.14817851,-0.289409476,-0.365864771,0.20603888,-0.041756704,-0.08155559,-0.103100692,0.058061756,0,-0.363919882,-1.018977543,-0.488044797,-0.425657899,0.085549646,0.624787068,0.506771365,0.907598389,,
0.240736492,0.497372295,-0.990696754,0.311251678,-0.488044797,-0.425657899,0.506771365,0.907598389,-0.761432513,-0.48514647,-1.072293405,-0.0738001,-0.214571682,-0.136714275,-0.302172282,-0.020796868,0,-0.363919882,-1.018977543,-0.488044797,-0.425657899,0.085549646,0.624787068,0.506771365,0.907598389,,
0.549286091,-0.23310654,-0.766471048,0.114375324,-0.741673667,0.747418708,0.631389622,0.013611377,-0.198967685,0.268690376,0.82523699,0.563154137,-0.056069094,0.075716948,0.232551784,0.158696836,0,-0.741673667,0.747418708,-0.323126332,1.006158005,0.631389622,0.013611377,2.217362352,-0.321052817,,
-0.341365692,0.610221543,-0.529838104,-0.314235283,-0.323126332,1.006158005,2.217362352,-0.321052817,-0.313162841,1.315033052,2.313067353,-0.31961102,-0.088249289,0.370576314,0.65182238,-0.090066385,1,-0.741673667,0.747418708,-0.323126332,1.006158005,0.631389622,0.013611377,2.217362352,-0.321052817,,
0.437049109,-0.059735033,-1.257878689,0.003497087,0.14702755,0.313139806,1.861217058,-0.322410765,1.322427981,-0.906370314,1.048111274,-0.409717526,0.372660205,-0.255415154,0.295357757,-0.115458399,0,0.14702755,0.313139806,0.01865224,-0.08928601,1.861217058,-0.322410765,-0.670771746,0.546607376,,
0.4067108,-1.103921307,-0.540747501,0.126624234,0.01865224,-0.08928601,-0.670771746,0.546607376,-0.00497951,1.154219254,-0.291074854,0.817196452,-0.001403226,0.325258986,-0.082024894,0.23028596,0,0.14702755,0.313139806,0.01865224,-0.08928601,1.861217058,-0.322410765,-0.670771746,0.546607376,,
-0.628926728,-0.073618834,-0.966969265,-0.621179238,-0.608330321,-1.452819864,0.638021503,0.576362083,-1.099404787,-1.339917368,1.049888302,0.663005306,-0.309812269,-0.377588714,0.295858524,0.186834895,0,-0.608330321,-1.452819864,0.688941687,-1.314313992,0.638021503,0.576362083,2.199666682,-0.415841612,,
-0.614911272,-1.062619329,-0.899616038,-0.333348877,0.688941687,-1.314313992,2.199666682,-0.415841612,-0.338912666,-0.90847366,1.56451521,0.460772985,-0.095505589,-0.256007877,0.440880386,0.129845827,1,-0.608330321,-1.452819864,0.688941687,-1.314313992,0.638021503,0.576362083,2.199666682,-0.415841612,,
-0.670878319,0.360538445,0.800223959,0.119859191,-0.442365933,0.984959166,0.83276153,-0.318126244,-0.152476493,0.335378265,-0.510015133,-0.162723575,-0.042967876,0.094509595,-0.143722264,-0.045855503,1,-0.442365933,0.984959166,-0.058212597,-0.013047936,0.83276153,-0.318126244,0.404745581,-0.123420318,,
-0.166538509,-0.765687649,-0.783078798,0.440348344,-0.058212597,-0.013047936,0.404745581,-0.123420318,0.949477651,-0.532651031,0.698191836,0.484947872,0.267562802,-0.150101061,0.196750459,0.13665831,0,-0.442365933,0.984959166,-0.058212597,-0.013047936,0.83276153,-0.318126244,0.404745581,-0.123420318,,
0.802836194,-0.062005931,0.396574568,0.829524337,-0.369550607,0.70310874,0.115756086,-0.602481481,0.650511523,0.437812155,0.178240949,-0.329504571,0.183314147,0.123375465,0.050228299,-0.092854388,0,-0.369550607,0.70310874,0.350097273,-0.516795445,0.115756086,-0.602481481,-0.033655645,-0.371827455,,
0.237120059,-0.584160793,-0.418528586,-0.239532197,0.350097273,-0.516795445,-0.033655645,-0.371827455,-0.088779607,-0.262431718,-1.084787094,0.683054318,-0.025018093,-0.073953258,-0.305693003,0.192484707,0,-0.369550607,0.70310874,0.350097273,-0.516795445,0.115756086,-0.602481481,-0.033655645,-0.371827455,,
0.442970288,0.586064706,-0.489982733,1.172956546,-0.607403022,-0.853196318,-0.412458044,-0.693376805,0.216533961,-0.669633324,-0.769797052,0.831995175,0.06101927,-0.188702671,-0.216928809,0.23445624,0,-0.607403022,-0.853196318,0.546304388,0.951742953,-0.412458044,-0.693376805,0.750189762,0.422613099,,
-0.588230426,-0.087997317,-0.461089429,-0.469287745,0.546304388,0.951742953,0.750189762,0.422613099,0.788826892,1.066178312,0.138137078,-0.133292502,0.222291418,0.300449048,0.038927029,-0.037561827,1,-0.607403022,-0.853196318,0.546304388,0.951742953,-0.412458044,-0.693376805,0.750189762,0.422613099,,
-0.353622263,0.672755102,0.341206046,-0.887825045,-0.380123094,0.36540001,1.429747371,-2.172753211,0.533584145,-0.728485256,0.29813049,-0.798073267,0.150364012,-0.205287145,0.084013172,-0.224897047,1,-0.380123094,0.36540001,0.261674533,0.27333149,1.429747371,-2.172753211,-0.722099763,0.033291823,,
0.608296823,-0.423341548,-1.443667624,1.550227705,0.261674533,0.27333149,-0.722099763,0.033291823,0.145094129,0.799680701,0.102176901,0.892129412,0.040887526,0.225350022,0.028793451,0.251402068,0,-0.380123094,0.36540001,0.261674533,0.27333149,1.429747371,-2.172753211,-0.722099763,0.033291823,,
-0.355890535,-0.874968737,-1.050740661,0.690085283,-0.995336331,-0.181393989,-1.622921984,0.483784484,-0.287600944,-0.66206971,-0.171786691,0.64122898,-0.081045946,-0.186571244,-0.04840949,0.180698327,1,-0.995336331,-0.181393989,-0.428785565,1.64987192,-1.622921984,0.483784484,0.36100318,-1.052181166,,
0.823006991,-1.144963557,1.107800692,0.515861343,-0.428785565,1.64987192,0.36100318,-1.052181166,-1.349868389,0.394002871,0.570215333,-0.354674502,-0.380392912,0.111030009,0.160686681,-0.099947275,0,-0.995336331,-0.181393989,-0.428785565,1.64987192,-1.622921984,0.483784484,0.36100318,-1.052181166,,
-0.487349007,0.115891542,0.587846929,-0.566494833,0.866136281,-0.200012221,-0.258275783,-0.546551222,0.467548381,0.19870244,-0.035585411,-1.222405159,0.131755134,0.055994348,-0.010027969,-0.344473774,0,0.866136281,-0.200012221,0.219762702,-0.066893067,-0.258275783,-0.546551222,-0.541510599,-1.403184488,,
0.365725126,-0.324990688,0.250889848,-0.367291941,0.219762702,-0.066893067,-0.541510599,-1.403184488,0.237865554,0.143973693,0.091698514,-1.321079378,0.067030513,0.040571787,0.025840641,-0.372280169,1,0.866136281,-0.200012221,0.219762702,-0.066893067,-0.258275783,-0.546551222,-0.541510599,-1.403184488,,
0.6286562,-0.176991829,0.509289405,-0.27486555,-0.33350863,0.10900195,0.990983873,0.064903903,0.38059421,-0.570391046,1.726789361,1.252054822,0.107251448,-0.160736197,0.486609242,0.352829049,0,-0.33350863,0.10900195,0.482619589,0.192472439,0.990983873,0.064903903,0.876487147,0.541161517,,
0.145671662,-0.43077551,-0.537487204,1.178800121,0.482619589,0.192472439,0.876487147,0.541161517,0.250911575,0.66138586,0.242387146,-0.865551428,0.070706882,0.186378535,0.068304698,-0.243912392,0,-0.33350863,0.10900195,0.482619589,0.192472439,0.990983873,0.064903903,0.876487147,0.541161517,,
1.052499458,-0.466774932,-0.72489678,2.038782267,-0.665258942,-0.727164333,1.534521676,-1.724728591,0.046036642,-0.874113668,1.494279373,-0.25450906,0.012973126,-0.246325232,0.421087927,-0.071720653,0,-0.665258942,-0.727164333,1.068276837,1.826944669,1.534521676,-1.724728591,0.016473825,-0.856751855,,
-0.075069645,0.79998358,-0.256887941,0.197948692,1.068276837,1.826944669,0.016473825,-0.856751855,0.48185162,1.655953588,0.617785022,0.791181492,0.135785787,0.466647721,0.174091819,0.222954944,0,-0.665258942,-0.727164333,1.068276837,1.826944669,1.534521676,-1.724728591,0.016473825,-0.856751855,,
0.700123755,0.219848945,0.833081036,-0.189192427,-0.425206084,-0.230246576,-7.36279E-05,0.077612817,-1.020684139,-0.099736665,-0.19970227,-0.086326046,-0.28762879,-0.028105792,-0.0562761,-0.02432668,0,-0.425206084,-0.230246576,-0.273024382,-0.811613836,-7.36279E-05,0.077612817,-1.501608748,0.231626563,,
0.910511762,-0.026451235,0.99179428,-0.010778751,-0.273024382,-0.811613836,-1.501608748,0.231626563,1.539753305,-1.686460919,-0.37562069,0.663347193,0.433902481,-0.475244687,-0.10584991,0.186931239,1,-0.425206084,-0.230246576,-0.273024382,-0.811613836,-7.36279E-05,0.077612817,-1.501608748,0.231626563,,
-1.006050449,0.773070779,0.254932301,-0.127205418,-0.974137801,0.889671575,0.094408082,0.60916335,-0.475063539,0.243258367,0.408634066,0.767646713,-0.133872905,0.068550208,0.11515308,0.216322844,1,-0.974137801,0.889671575,1.114405156,0.006497098,0.094408082,0.60916335,-0.386930079,-0.441701624,,
0.006215686,0.291658569,-0.446393823,0.378205528,1.114405156,0.006497098,-0.386930079,-0.441701624,0.708866466,-0.593790153,0.193801122,-0.149948284,0.19975857,-0.167330065,0.054613156,-0.042255426,1,-0.974137801,0.889671575,1.114405156,0.006497098,0.094408082,0.60916335,-0.386930079,-0.441701624,,
0.128649232,0.027216861,-0.223208522,-0.149732386,0.655797108,-0.36916316,-0.02466898,-0.499258556,-0.097945428,-0.054749268,-0.48029091,-0.94499067,-0.027601022,-0.015428344,-0.135345978,-0.266298371,1,0.655797108,-0.36916316,0.104188942,0.43915129,-0.02466898,-0.499258556,-1.448788037,0.124269506,,
-0.876681065,0.505751919,-0.570282618,-0.195197585,0.104188942,0.43915129,-1.448788037,0.124269506,1.125877284,1.451106457,-1.57858765,-0.212740573,0.317272219,0.4089218,-0.444846,-0.059950293,0,0.655797108,-0.36916316,0.104188942,0.43915129,-0.02466898,-0.499258556,-1.448788037,0.124269506,,
-0.683479788,-0.396712397,-0.636817846,0.522997381,-0.927967053,-0.045236763,0.208571985,-0.16819991,-0.910147093,-0.774358283,1.346697597,-1.270291951,-0.256479451,-0.218214164,0.379499383,-0.357968272,1,-0.927967053,-0.045236763,-0.160245645,1.437818482,0.208571985,-0.16819991,-0.535438141,0.275341023,,
-0.094949538,-0.94856243,0.139206003,-0.24935803,-0.160245645,1.437818482,-0.535438141,0.275341023,0.693861525,0.865249462,-0.326444855,0.833716539,0.195530178,0.243827298,-0.09199216,0.234941321,0,-0.927967053,-0.045236763,-0.160245645,1.437818482,0.208571985,-0.16819991,-0.535438141,0.275341023,,
-0.695917826,-0.419696211,-1.098815792,-0.101591504,1.355844737,-0.801420815,1.11196859,-0.255208178,0.596317786,-1.350327836,1.133912718,0.118562626,0.168042352,-0.380522384,0.319536604,0.033410948,0,1.355844737,-0.801420815,-0.369532793,0.364594156,1.11196859,-0.255208178,-1.502923446,0.262434456,,
-0.747302109,0.479200195,0.428022325,0.556799757,-0.369532793,0.364594156,-1.502923446,0.262434456,-0.721744871,-0.481952112,-0.752720529,-0.361201393,-0.203387705,-0.135814105,-0.212116645,-0.101786553,0,1.355844737,-0.801420815,-0.369532793,0.364594156,1.11196859,-0.255208178,-1.502923446,0.262434456,,
0.609188975,0.2024981,-1.007999909,-0.903269737,0.673731224,0.622093945,-0.596157916,-0.597820602,0.1227381,1.187424469,0.612946242,0.191237328,0.034587597,0.334616215,0.172728251,0.053890679,1,0.673731224,0.622093945,-0.281552651,0.076988639,-0.596157916,-0.597820602,0.487997681,-0.960236961,,
0.246000841,-0.267048328,-0.322552905,-0.094261717,-0.281552651,0.076988639,0.487997681,-0.960236961,-0.04399438,-0.453516064,0.005892251,-0.690295887,-0.012397616,-0.127800827,0.001660436,-0.194525381,1,0.673731224,0.622093945,-0.281552651,0.076988639,-0.596157916,-0.597820602,0.487997681,-0.960236961,,
-0.661794129,0.47089457,0.197688427,-0.001492405,-0.915379121,0.374708143,-0.944189535,0.45089547,0.443867818,0.557191184,-0.698966408,0.080291515,0.125081951,0.157016476,-0.196968734,0.022626149,1,-0.915379121,0.374708143,-0.420863975,1.071067689,-0.944189535,0.45089547,-1.424078818,0.118112085,,
-0.985742522,-0.384095071,-0.977106548,0.575301402,-0.420863975,1.071067689,-1.424078818,0.118112085,-0.341070204,0.829565062,-1.055183566,0.935316103,-0.096113583,0.233771434,-0.297350729,0.263572078,1,-0.915379121,0.374708143,-0.420863975,1.071067689,-0.944189535,0.45089547,-1.424078818,0.118112085,,
-0.273576471,-0.460032438,-1.64396873,-0.737938696,-1.229163707,0.619374325,-1.845986339,-1.526843904,-1.115428824,0.807038009,-0.017854166,-1.646763446,-0.314327843,0.227423311,-0.005031304,-0.464057939,1,-1.229163707,0.619374325,-0.543479647,-0.703240649,-1.845986339,-1.526843904,0.135184058,-0.278487083,,
-0.577655621,0.694146304,-0.95245129,-0.111721895,-0.543479647,-0.703240649,0.135184058,-0.278487083,-0.584099378,0.200744567,-0.62914212,0.292198094,-0.164599205,0.056569819,-0.177292249,0.082341423,1,-1.229163707,0.619374325,-0.543479647,-0.703240649,-1.845986339,-1.526843904,0.135184058,-0.278487083,,
-1.265649182,1.178992031,-0.631543693,0.246361296,0.0721697,0.082120082,-0.153296379,0.391753205,-1.493172107,0.846273615,-0.779826888,1.536835847,-0.4207759,0.238479905,-0.219755217,0.433080342,0,0.0721697,0.082120082,0.376936198,1.558014346,-0.153296379,0.391753205,0.606300871,-0.514069901,,
0.023890257,0.62211073,-0.228164014,-0.421816572,0.376936198,1.558014346,0.606300871,-0.514069901,-0.891131304,0.50581801,-0.002852855,-0.693536591,-0.251120801,0.142539515,-0.000803935,-0.195438611,1,0.0721697,0.082120082,0.376936198,1.558014346,-0.153296379,0.391753205,0.606300871,-0.514069901,,
1.548920178,-0.174556822,-0.127112215,0.492967836,0.962886045,0.550715936,0.104361028,-0.206133163,0.562222734,1.31391737,-0.277351844,0.41186802,0.158434366,0.370261915,-0.07815775,0.116064408,1,0.962886045,0.550715936,-1.140196407,-0.109929647,0.104361028,-0.206133163,0.674631811,1.225458094,,
-0.634312958,-0.091533256,0.495270799,-1.112030731,-1.140196407,-0.109929647,0.674631811,1.225458094,0.717682535,-0.091089019,0.417078652,0.161028044,0.202242938,-0.025668886,0.117532764,0.045377703,1,0.962886045,0.550715936,-1.140196407,-0.109929647,0.104361028,-0.206133163,0.674631811,1.225458094,,
0.43191782,0.50801278,-0.673305536,0.106314507,-0.429483756,-0.436427326,1.295131245,0.387088807,-0.332339498,-0.104604587,0.403878881,0.581372371,-0.093653271,-0.029477573,0.113813069,0.163830734,0,-0.429483756,-0.436427326,1.001267931,-0.030575699,1.295131245,0.387088807,0.659197132,0.136344253,,
-0.088835942,0.025999697,-0.837093584,-0.191392318,1.001267931,-0.030575699,0.659197132,0.136344253,1.125720956,0.551727228,0.96628412,0.616804691,0.317228165,0.155476733,0.272298865,0.173815562,0,-0.429483756,-0.436427326,1.001267931,-0.030575699,1.295131245,0.387088807,0.659197132,0.136344253,,
-0.269334795,-1.028659721,-0.233451599,-0.384948908,-1.051818831,-2.327860734,-1.19236185,0.29108194,0.331928517,-0.602588537,-1.230617417,0.380480692,0.093537456,-0.16980945,-0.346787988,0.107219459,1,-1.051818831,-2.327860734,0.473932606,-0.381954162,-1.19236185,0.29108194,0.125230168,0.771419274,,
1.482134696,1.784211475,0.474128691,-0.494015779,0.473932606,-0.381954162,0.125230168,0.771419274,-0.682230543,0.270834811,-0.079941191,0.26655943,-0.192252567,0.07632125,-0.022527428,0.075116447,0,-1.051818831,-2.327860734,0.473932606,-0.381954162,-1.19236185,0.29108194,0.125230168,0.771419274,,
-0.841481383,1.387696988,-1.027717481,0.611336536,-1.597163475,0.279620665,-0.564301711,1.06242057,-1.139318717,-0.091685247,-0.00999174,0.494431484,-0.321060014,-0.025836903,-0.002815672,0.139330792,1,-1.597163475,0.279620665,-0.152740464,1.860365329,-0.564301711,1.06242057,1.070201378,-0.161319331,,
-0.511182038,-0.919339058,0.237620487,0.497946157,-0.152740464,1.860365329,1.070201378,-0.161319331,-0.68694466,0.407305113,0.312038813,-0.429451698,-0.193581005,0.114778581,0.087932538,-0.121019488,1,-1.597163475,0.279620665,-0.152740464,1.860365329,-0.564301711,1.06242057,1.070201378,-0.161319331,,
1.319328756,-0.247563613,-0.439822343,-0.784129135,1.167890628,-0.79225817,0.379169477,-0.992985655,0.25749426,-0.404905614,-0.190606777,-0.189578621,0.072561882,-0.114102402,-0.05371299,-0.053423255,1,1.167890628,-0.79225817,0.795490953,-0.174615141,0.379169477,-0.992985655,-0.922820393,-0.098241198,,
-0.127540363,0.550849052,-1.127632951,0.469398318,0.795490953,-0.174615141,-0.922820393,-0.098241198,-0.083989385,0.07084674,0.329938182,-0.570453351,-0.023668209,0.019964611,0.09297658,-0.160753754,0,1.167890628,-0.79225817,0.795490953,-0.174615141,0.379169477,-0.992985655,-0.922820393,-0.098241198,,
0.849192878,0.563190054,0.413943909,0.411497546,-1.326943054,0.428363042,-0.454332584,0.392081957,-0.513827907,1.213420776,0.360708939,0.463253226,-0.144796704,0.341941975,0.101647779,0.130544759,0,-1.326943054,0.428363042,-0.2043179,0.18622476,-0.454332584,0.392081957,-0.281955742,-0.925443674,,
0.618755691,-0.203988854,0.515440654,-0.597573436,-0.2043179,0.18622476,-0.281955742,-0.925443674,-0.653093738,1.295836061,-0.373770689,-0.376857846,-0.184041815,0.365166602,-0.10532858,-0.106198541,0,-1.326943054,0.428363042,-0.2043179,0.18622476,-0.454332584,0.392081957,-0.281955742,-0.925443674,,
-1.478586715,1.402535382,0.790909838,-0.938466041,-1.106029094,1.299763722,0.804876404,-0.743752514,-0.16965205,-0.803756195,-0.113502783,-0.033093205,-0.047807948,-0.226498496,-0.031985084,-0.009325665,1,-1.106029094,1.299763722,-1.63034219,0.01642828,0.804876404,-0.743752514,-0.561211787,-0.082972426,,
-0.049344679,-1.074811877,-0.437622729,0.087040794,-1.63034219,0.01642828,-0.561211787,-0.082972426,-0.977931935,0.441304562,-1.442226386,-1.218158724,-0.275581219,0.124359626,-0.406419396,-0.343277128,0,-1.106029094,1.299763722,-1.63034219,0.01642828,0.804876404,-0.743752514,-0.561211787,-0.082972426,,
-0.327998128,0.891360165,0.767096889,0.347501689,-1.358188232,0.711962035,0.731313754,0.778358906,-0.313004467,0.22540601,1.237047386,0.072014657,-0.088204659,0.063519414,0.348599953,0.02029373,1,-1.358188232,0.711962035,1.059982971,-0.471907577,0.731313754,0.778358906,1.016407859,0.608206393,,
1.3438468,0.0637526,0.716650635,-0.695992883,1.059982971,-0.471907577,1.016407859,0.608206393,0.607583813,0.361807192,-0.058256569,0.643356428,0.171217119,0.101957267,-0.016416701,0.181297841,0,-1.358188232,0.711962035,1.059982971,-0.471907577,0.731313754,0.778358906,1.016407859,0.608206393,,
1.279213158,0.306758355,-0.385913763,0.36212069,1.762907985,-0.094485503,-0.515353634,-0.84041175,0.166650158,0.087277094,-0.78237541,-0.776124062,0.046962015,0.024594685,-0.220473391,-0.218711761,1,1.762907985,-0.094485503,-0.220831896,-0.634791869,-0.515353634,-0.84041175,-0.646026426,-0.38886119,,
-1.081383232,0.509789953,-0.279293927,0.933413637,-0.220831896,-0.634791869,-0.646026426,-0.38886119,-0.641458774,-0.10208217,-0.312361105,0.937544326,-0.180763083,-0.028766756,-0.088023359,0.264199991,0,1.762907985,-0.094485503,-0.220831896,-0.634791869,-0.515353634,-0.84041175,-0.646026426,-0.38886119,,
-0.766189649,-0.692622089,-0.786214526,-0.384440171,-0.092294861,-1.128803057,0.256097014,-0.813196583,0.461512037,-1.039312947,0.108095787,-0.14378226,0.130054092,-0.292878388,0.030461393,-0.040517841,1,-0.092294861,-1.128803057,0.362435637,0.549307936,0.256097014,-0.813196583,-0.830716469,-1.673175193,,
-0.268637991,0.077211338,-1.062424981,0.651247644,0.362435637,0.549307936,-0.830716469,-1.673175193,1.945738698,0.202984941,0.847295123,-2.639880359,0.548309165,0.057201156,0.238767766,-0.743918285,0,-0.092294861,-1.128803057,0.362435637,0.549307936,0.256097014,-0.813196583,-0.830716469,-1.673175193,,
-0.642919647,-0.869268561,-0.080519127,0.584157695,0.499246768,1.909019906,0.469853743,0.205378813,0.176349715,0.685442587,0.027263224,0.703644663,0.04969535,0.193157721,0.007682777,0.198287066,0,0.499246768,1.909019906,-1.031191665,-0.314093675,0.469853743,0.205378813,-0.650426199,-0.749219968,,
