ymod1real,ymod1img,ymod2real,ymod2img,ymod3real,ymod3img,ymod4real,ymod4img,Target
0.552747401,0.687022691,1.108864313,0.068989518,-1.111474499,1.53460167,-0.555054797,0.539388214,1
-1.951425674,1.480016976,-0.741967845,0.193109725,1.041092113,-0.87708779,0.148840581,0.377128376,1
-1.951425674,1.480016976,-0.741967845,0.193109725,1.041092113,-0.87708779,0.148840581,0.377128376,0
0.226779769,-0.327137628,-0.834364951,0.864635932,0.19350303,0.317663032,0.741303698,-0.110455782,1
0.226779769,-0.327137628,-0.834364951,0.864635932,0.19350303,0.317663032,0.741303698,-0.110455782,0
0.351837726,0.312826907,1.488947164,-0.816717783,0.199946911,-0.132916196,0.077105963,0.925017665,0
0.351837726,0.312826907,1.488947164,-0.816717783,0.199946911,-0.132916196,0.077105963,0.925017665,0
0.140245572,0.46674755,0.546066713,0.110379541,0.56904074,-0.101907155,-1.218270678,-0.589669578,1
0.140245572,0.46674755,0.546066713,0.110379541,0.56904074,-0.101907155,-1.218270678,-0.589669578,1
1.652580152,0.010069839,0.430806444,0.978423849,-1.83681937,-0.249743125,-0.003594392,-0.071449636,1
1.652580152,0.010069839,0.430806444,0.978423849,-1.83681937,-0.249743125,-0.003594392,-0.071449636,0
-1.036498484,0.867716725,0.98138844,0.830749929,-0.314582571,1.156484516,1.005007039,-1.041608521,0
-1.036498484,0.867716725,0.98138844,0.830749929,-0.314582571,1.156484516,1.005007039,-1.041608521,0
0.195827667,-0.93484575,1.595304885,0.377934878,-0.593636102,0.603496446,-0.591772316,-1.137607196,1
0.195827667,-0.93484575,1.595304885,0.377934878,-0.593636102,0.603496446,-0.591772316,-1.137607196,0
-0.825246153,-0.331033758,0.073062142,-1.092696791,-0.269098231,1.741073029,-0.745092723,0.723984951,0
-0.825246153,-0.331033758,0.073062142,-1.092696791,-0.269098231,1.741073029,-0.745092723,0.723984951,0
0.070152126,1.18598329,1.158960816,1.256936742,0.212707444,0.152622456,-0.292132672,0.419458573,1
0.070152126,1.18598329,1.158960816,1.256936742,0.212707444,0.152622456,-0.292132672,0.419458573,1
0.479819024,-0.086167693,1.117315467,-0.400555449,0.355213578,-0.860640186,-0.370183663,-0.72099845,0
0.479819024,-0.086167693,1.117315467,-0.400555449,0.355213578,-0.860640186,-0.370183663,-0.72099845,1
-0.291339876,-0.076561493,-0.694432594,0.295478336,-1.430201143,-0.021568579,-0.629284143,2.054440296,0
-0.291339876,-0.076561493,-0.694432594,0.295478336,-1.430201143,-0.021568579,-0.629284143,2.054440296,0
0.8318893,-1.120421295,-0.907818713,-0.900646121,1.892544298,-0.493495092,1.32690449,-1.497167566,1
0.8318893,-1.120421295,-0.907818713,-0.900646121,1.892544298,-0.493495092,1.32690449,-1.497167566,0
-0.912709596,-0.527977014,-0.291654095,0.521824865,0.657850791,1.00069197,0.543803905,0.432877431,1
-0.912709596,-0.527977014,-0.291654095,0.521824865,0.657850791,1.00069197,0.543803905,0.432877431,1
0.533943567,0.410751255,-0.506201084,1.395725423,-0.555913592,-0.937647311,-1.111018059,0.146178962,1
0.533943567,0.410751255,-0.506201084,1.395725423,-0.555913592,-0.937647311,-1.111018059,0.146178962,1
0.322552009,0.030414093,0.342185067,-0.82150232,0.770090141,0.12318305,-0.475617017,0.414142081,0
0.322552009,0.030414093,0.342185067,-0.82150232,0.770090141,0.12318305,-0.475617017,0.414142081,1
-0.830728831,0.737958324,0.659873445,0.336701028,0.775321642,-0.429449423,0.539034647,-1.058993731,0
-0.830728831,0.737958324,0.659873445,0.336701028,0.775321642,-0.429449423,0.539034647,-1.058993731,0
0.382877799,0.208616351,0.818798271,-0.547126711,0.313759284,-0.583147452,-0.857426382,0.367028457,1
0.382877799,0.208616351,0.818798271,-0.547126711,0.313759284,-0.583147452,-0.857426382,0.367028457,0
-0.446473542,0.748498939,0.195593248,1.664430303,1.060131998,0.899576798,-0.707121385,1.277698682,0
-0.446473542,0.748498939,0.195593248,1.664430303,1.060131998,0.899576798,-0.707121385,1.277698682,1
1.017119566,1.07991704,1.082050239,0.084038514,-0.611539951,-0.215754428,-1.514237464,-1.278305489,1
1.017119566,1.07991704,1.082050239,0.084038514,-0.611539951,-0.215754428,-1.514237464,-1.278305489,1
-0.602070985,-1.139343206,1.497055097,-1.161391588,-0.757756395,-0.326396221,-0.221396289,0.079400828,1
-0.602070985,-1.139343206,1.497055097,-1.161391588,-0.757756395,-0.326396221,-0.221396289,0.079400828,0
-0.49932202,-0.719048508,0.581093696,1.68762207,-0.987171191,0.09841805,0.290595289,-1.909146593,1
-0.49932202,-0.719048508,0.581093696,1.68762207,-0.987171191,0.09841805,0.290595289,-1.909146593,0
-0.879275145,-1.859514045,-0.617968433,-1.379168855,-0.634764112,0.16385311,-0.419881215,-0.013501334,1
-0.879275145,-1.859514045,-0.617968433,-1.379168855,-0.634764112,0.16385311,-0.419881215,-0.013501334,0
-0.147077499,1.429677072,0.405534225,-1.533476865,0.719903398,-0.069537099,0.547372253,0.654583226,0
-0.147077499,1.429677072,0.405534225,-1.533476865,0.719903398,-0.069537099,0.547372253,0.654583226,1
-0.470672983,-0.258978469,-0.662442965,0.354346938,0.253476991,0.310347345,-1.370085427,0.009908246,1
-0.470672983,-0.258978469,-0.662442965,0.354346938,0.253476991,0.310347345,-1.370085427,0.009908246,0
0.349138564,1.060985021,-1.252301585,-1.200382222,0.232528814,-1.601640825,0.961869367,-0.443139155,0
0.349138564,1.060985021,-1.252301585,-1.200382222,0.232528814,-1.601640825,0.961869367,-0.443139155,1
1.641403355,0.432452134,0.071943778,0.581955687,1.273715257,0.676966623,-0.666232396,-0.024733066,0
1.641403355,0.432452134,0.071943778,0.581955687,1.273715257,0.676966623,-0.666232396,-0.024733066,1
-0.594824395,-1.920663555,0.607205104,0.617230188,1.336331585,-0.048832991,-0.956238197,-1.177266925,1
-0.594824395,-1.920663555,0.607205104,0.617230188,1.336331585,-0.048832991,-0.956238197,-1.177266925,0
0.418402166,-0.275369715,-1.016008847,-0.859632022,-0.757354665,-0.192086118,-0.115451173,-0.563756514,1
0.418402166,-0.275369715,-1.016008847,-0.859632022,-0.757354665,-0.192086118,-0.115451173,-0.563756514,0
1.087927908,-0.400693229,-0.057106528,0.806897625,-0.098375298,1.782297463,-2.860964817,-0.166444131,1
1.087927908,-0.400693229,-0.057106528,0.806897625,-0.098375298,1.782297463,-2.860964817,-0.166444131,1
-1.260595206,0.144373952,-1.162218467,-0.735939791,-1.101201968,-1.054538254,0.246684399,0.530621607,0
-1.260595206,0.144373952,-1.162218467,-0.735939791,-1.101201968,-1.054538254,0.246684399,0.530621607,1
-0.874198551,0.801600904,0.157418299,1.206331261,-0.031342199,0.740238851,0.108378769,-0.76319847,0
-0.874198551,0.801600904,0.157418299,1.206331261,-0.031342199,0.740238851,0.108378769,-0.76319847,0
0.223361836,1.673700949,0.095040655,-0.162771249,1.419888221,-1.283377817,-0.79814818,1.772420577,0
0.223361836,1.673700949,0.095040655,-0.162771249,1.419888221,-1.283377817,-0.79814818,1.772420577,1
0.692090782,0.780357915,-0.13683158,1.295094442,-0.387111854,0.78215132,0.571022117,1.07211775,0
0.692090782,0.780357915,-0.13683158,1.295094442,-0.387111854,0.78215132,0.571022117,1.07211775,0
-0.435460409,1.187833026,0.172806822,0.945352924,-0.316748388,0.434930184,-0.421397335,-1.133885812,1
-0.435460409,1.187833026,0.172806822,0.945352924,-0.316748388,0.434930184,-0.421397335,-1.133885812,0
-0.702355012,1.201319533,1.012581601,0.808605393,0.880582054,-1.483126142,0.489758115,-0.956312061,0
-0.702355012,1.201319533,1.012581601,0.808605393,0.880582054,-1.483126142,0.489758115,-0.956312061,1
0.559692736,0.427572034,0.11109422,0.916045564,-1.266421677,0.756503544,-0.966114836,1.018930564,0
0.559692736,0.427572034,0.11109422,0.916045564,-1.266421677,0.756503544,-0.966114836,1.018930564,1
-0.491763526,0.519125882,-0.178924625,-0.004231953,-1.574032136,-1.727997551,-0.432471345,-0.405981448,0
-0.491763526,0.519125882,-0.178924625,-0.004231953,-1.574032136,-1.727997551,-0.432471345,-0.405981448,0
-0.118017631,-0.187270719,-0.109891763,-0.136462852,-0.602547933,-0.056562835,-0.054590578,1.85702247,0
-0.118017631,-0.187270719,-0.109891763,-0.136462852,-0.602547933,-0.056562835,-0.054590578,1.85702247,0
1.013228692,-0.227346901,-0.350773346,-0.880431097,-0.434541085,1.460467631,1.007189744,-0.371011789,0
1.013228692,-0.227346901,-0.350773346,-0.880431097,-0.434541085,1.460467631,1.007189744,-0.371011789,0
-2.39896336,-0.182611182,-0.495771205,-0.764899958,0.271752216,-0.544255372,0.268035685,0.142227338,0
-2.39896336,-0.182611182,-0.495771205,-0.764899958,0.271752216,-0.544255372,0.268035685,0.142227338,0
-2.097524776,-0.790123375,-0.850440283,-0.115612034,-1.849387154,-0.145239237,1.162303526,0.716338588,0
-2.097524776,-0.790123375,-0.850440283,-0.115612034,-1.849387154,-0.145239237,1.162303526,0.716338588,0
-0.863950475,-0.81910712,-0.278371896,-0.647761614,0.293355136,-0.102625142,-1.077888381,-1.828988655,1
-0.863950475,-0.81910712,-0.278371896,-0.647761614,0.293355136,-0.102625142,-1.077888381,-1.828988655,1
1.155595274,-0.300095173,0.115064343,-0.188810362,0.966515936,-1.797557648,-0.732068301,1.578666111,1
1.155595274,-0.300095173,0.115064343,-0.188810362,0.966515936,-1.797557648,-0.732068301,1.578666111,1
0.846768018,0.575044332,0.580411468,-0.061847764,0.349620984,-1.562126817,0.471502696,-0.517415021,1
0.846768018,0.575044332,0.580411468,-0.061847764,0.349620984,-1.562126817,0.471502696,-0.517415021,1
-0.646256106,-0.438303539,0.147210149,0.699162325,-1.271446127,-1.432830349,0.321906558,0.888273991,1
-0.646256106,-0.438303539,0.147210149,0.699162325,-1.271446127,-1.432830349,0.321906558,0.888273991,0
0.919484994,-0.473472323,-0.578144664,-0.324639777,0.419724277,-0.012995356,-0.973991046,-1.435072474,1
0.919484994,-0.473472323,-0.578144664,-0.324639777,0.419724277,-0.012995356,-0.973991046,-1.435072474,1
0.802858307,-0.031432271,-0.148988809,-0.737815449,-0.555497654,0.810747467,1.476923073,0.724967477,0
0.802858307,-0.031432271,-0.148988809,-0.737815449,-0.555497654,0.810747467,1.476923073,0.724967477,0
-0.42613949,-0.841549066,-1.350678858,-0.488921641,-1.207869645,-1.242608389,0.522404918,2.091067844,0
-0.42613949,-0.841549066,-1.350678858,-0.488921641,-1.207869645,-1.242608389,0.522404918,2.091067844,1
0.514699063,-0.212284654,1.059548153,0.994940847,-0.019737796,-0.816207611,0.477741303,-0.204416427,0
0.514699063,-0.212284654,1.059548153,0.994940847,-0.019737796,-0.816207611,0.477741303,-0.204416427,0
0.688122555,-1.090928599,1.109771783,0.759728635,-0.923063296,0.281235852,-0.39152244,-1.71891964,0
0.688122555,-1.090928599,1.109771783,0.759728635,-0.923063296,0.281235852,-0.39152244,-1.71891964,0
-1.041049352,-0.675559812,0.656005348,-0.51638876,-0.499945374,0.762177728,0.215530356,0.11336416,0
-1.041049352,-0.675559812,0.656005348,-0.51638876,-0.499945374,0.762177728,0.215530356,0.11336416,0
-0.957044215,-0.105285789,0.014679305,0.597598835,0.402957132,1.666487182,0.408037284,-0.156563911,0
-0.957044215,-0.105285789,0.014679305,0.597598835,0.402957132,1.666487182,0.408037284,-0.156563911,0
0.553729004,0.437222715,-1.07464869,0.840518795,-0.047279454,-0.180850133,-0.672385155,-0.216257777,0
0.553729004,0.437222715,-1.07464869,0.840518795,-0.047279454,-0.180850133,-0.672385155,-0.216257777,1
0.472913597,0.481017423,-0.684079256,-0.408584714,0.123665911,0.838025257,-0.280453784,0.007356999,0
0.472913597,0.481017423,-0.684079256,-0.408584714,0.123665911,0.838025257,-0.280453784,0.007356999,0
-0.229721915,-0.01362803,0.131011844,-0.243584428,-0.11727079,-0.837510342,0.34650267,-1.122380391,0
-0.229721915,-0.01362803,0.131011844,-0.243584428,-0.11727079,-0.837510342,0.34650267,-1.122380391,1
0.571672189,0.220198035,-0.01660804,0.525350194,-0.494902211,-1.397367536,-0.137198269,1.448283409,0
0.571672189,0.220198035,-0.01660804,0.525350194,-0.494902211,-1.397367536,-0.137198269,1.448283409,1
0.741734001,-0.834377142,-0.47680562,-0.487041356,0.706563144,0.029144676,-0.385052312,0.318470094,0
0.741734001,-0.834377142,-0.47680562,-0.487041356,0.706563144,0.029144676,-0.385052312,0.318470094,1
0.25483401,-1.397107225,0.3869335,-0.436680758,-0.515171686,0.320381445,-0.224517997,-0.246117524,1
0.25483401,-1.397107225,0.3869335,-0.436680758,-0.515171686,0.320381445,-0.224517997,-0.246117524,0
-1.247326489,-0.944009141,-0.171632475,-0.720643042,-0.881303813,-0.25098969,1.44307551,-0.052659873,1
-1.247326489,-0.944009141,-0.171632475,-0.720643042,-0.881303813,-0.25098969,1.44307551,-0.052659873,1
0.191644887,0.548263571,0.486012066,0.754495945,-0.469389848,-0.728342144,0.905452645,0.598309083,0
0.191644887,0.548263571,0.486012066,0.754495945,-0.469389848,-0.728342144,0.905452645,0.598309083,1
-0.004451949,1.026619047,0.294050321,0.757009364,1.871055664,0.320138278,0.792755495,0.554507722,1
-0.004451949,1.026619047,0.294050321,0.757009364,1.871055664,0.320138278,0.792755495,0.554507722,1
-0.054952205,-0.492409283,0.450140597,-0.014724467,-0.085302869,0.778937759,0.38671922,0.476596962,0
-0.054952205,-0.492409283,0.450140597,-0.014724467,-0.085302869,0.778937759,0.38671922,0.476596962,1
-0.850022171,1.594498035,0.460454987,-0.548968698,1.642856354,0.742815102,0.186164434,-0.859829956,0
-0.850022171,1.594498035,0.460454987,-0.548968698,1.642856354,0.742815102,0.186164434,-0.859829956,1
-1.131599831,-0.686778864,0.426853047,-1.450780511,-0.510692044,0.690528642,0.347673174,0.259854061,1
-1.131599831,-0.686778864,0.426853047,-1.450780511,-0.510692044,0.690528642,0.347673174,0.259854061,0
-0.980415045,0.341900949,-0.561404498,-0.970296138,1.97023458,-1.184797623,-0.432028841,1.355024342,0
-0.980415045,0.341900949,-0.561404498,-0.970296138,1.97023458,-1.184797623,-0.432028841,1.355024342,1
-0.825670895,-0.154654476,0.665180854,0.416243685,-0.669839592,0.230260103,0.477594588,-0.201078748,1
-0.825670895,-0.154654476,0.665180854,0.416243685,-0.669839592,0.230260103,0.477594588,-0.201078748,0
-0.162494499,1.042739039,-0.753267858,0.704835899,0.473251198,0.362508364,-0.4483656,0.245864292,0
-0.162494499,1.042739039,-0.753267858,0.704835899,0.473251198,0.362508364,-0.4483656,0.245864292,0
-0.455632047,1.085079495,-0.537071707,1.236270443,0.515423237,0.607387946,-0.147306642,1.206675584,0
-0.455632047,1.085079495,-0.537071707,1.236270443,0.515423237,0.607387946,-0.147306642,1.206675584,1
0.032668655,-0.010266665,0.018331883,0.71480095,0.745594824,0.562970074,-0.382738089,-0.673242413,1
0.032668655,-0.010266665,0.018331883,0.71480095,0.745594824,0.562970074,-0.382738089,-0.673242413,0
-0.613871989,0.216690611,0.151414198,-1.451945608,0.488976321,0.184858145,-1.621917581,-0.520818238,0
-0.613871989,0.216690611,0.151414198,-1.451945608,0.488976321,0.184858145,-1.621917581,-0.520818238,1
0.067431462,0.119715854,0.597517477,0.132219483,0.13080949,-0.452229468,-0.207586096,0.355958999,0
0.067431462,0.119715854,0.597517477,0.132219483,0.13080949,-0.452229468,-0.207586096,0.355958999,0
-1.047758306,-0.590027461,0.24621256,0.265433488,0.037237577,-0.527100842,-0.566582732,-0.579178133,0
-1.047758306,-0.590027461,0.24621256,0.265433488,0.037237577,-0.527100842,-0.566582732,-0.579178133,1
-1.181953657,0.417612839,0.479338487,1.354418742,-0.384921084,-0.265217753,1.101154785,0.051237548,0
-1.181953657,0.417612839,0.479338487,1.354418742,-0.384921084,-0.265217753,1.101154785,0.051237548,0
0.368602543,0.376779165,-0.921499446,-0.739982569,0.736330599,-0.080190941,0.502739351,0.813874507,0
0.368602543,0.376779165,-0.921499446,-0.739982569,0.736330599,-0.080190941,0.502739351,0.813874507,0
1.14579979,0.555071707,0.648999328,0.039703769,-0.059268484,-0.977849837,-1.722786656,-1.015694996,0
1.14579979,0.555071707,0.648999328,0.039703769,-0.059268484,-0.977849837,-1.722786656,-1.015694996,1
1.392393621,0.275773278,-1.248278037,-0.167215189,-0.235466791,-0.563938304,0.249545991,0.318003786,0
1.392393621,0.275773278,-1.248278037,-0.167215189,-0.235466791,-0.563938304,0.249545991,0.318003786,0
-0.247944525,-0.51879515,0.162915541,-1.662791143,-0.533291266,0.788977143,-0.770550163,0.601605433,1
-0.247944525,-0.51879515,0.162915541,-1.662791143,-0.533291266,0.788977143,-0.770550163,0.601605433,0
-0.372208778,0.085174629,0.454079791,0.241353635,-0.615691936,0.18507589,1.638372038,-0.701965538,1
-0.372208778,0.085174629,0.454079791,0.241353635,-0.615691936,0.18507589,1.638372038,-0.701965538,1
-0.469451877,-0.272951512,0.372694236,-0.61354716,0.753367683,-0.385755719,-0.591897743,-0.325470855,1
-0.469451877,-0.272951512,0.372694236,-0.61354716,0.753367683,-0.385755719,-0.591897743,-0.325470855,0
-1.19209142,-0.0479473,-1.073646741,-0.351766387,0.439273502,-0.496356789,0.775123961,0.13511963,0
-1.19209142,-0.0479473,-1.073646741,-0.351766387,0.439273502,-0.496356789,0.775123961,0.13511963,1
1.238898997,0.186595091,-0.788793849,-0.22743418,1.449187368,0.719872786,0.492224512,-0.508823338,0
1.238898997,0.186595091,-0.788793849,-0.22743418,1.449187368,0.719872786,0.492224512,-0.508823338,1
-1.210265358,-0.189372459,-0.205841094,-0.621494067,-1.013606438,0.108263043,-0.344015359,-0.413052358,0
-1.210265358,-0.189372459,-0.205841094,-0.621494067,-1.013606438,0.108263043,-0.344015359,-0.413052358,1
0.746563942,-0.375952001,-0.255491057,-0.047939044,0.148449656,-0.66198255,-0.208590604,0.344908435,0
0.746563942,-0.375952001,-0.255491057,-0.047939044,0.148449656,-0.66198255,-0.208590604,0.344908435,1
-0.935865738,-0.757735184,-0.350091531,-1.118672901,1.074376965,0.021844974,-0.258006946,1.02998598,1
-0.935865738,-0.757735184,-0.350091531,-1.118672901,1.074376965,0.021844974,-0.258006946,1.02998598,0
-0.020891737,-0.64715408,0.322355938,-0.260918953,-0.713573375,-0.26820514,-1.043760966,0.079046951,0
-0.020891737,-0.64715408,0.322355938,-0.260918953,-0.713573375,-0.26820514,-1.043760966,0.079046951,0
-0.711493929,0.208978435,0.440341114,-0.06029187,-0.473855119,0.706517885,0.179068352,-0.510582271,0
-0.711493929,0.208978435,0.440341114,-0.06029187,-0.473855119,0.706517885,0.179068352,-0.510582271,0
0.845041459,-1.434423565,-0.464615189,-0.434091601,0.393398167,-0.210900704,-1.181626141,-0.249674026,1
0.845041459,-1.434423565,-0.464615189,-0.434091601,0.393398167,-0.210900704,-1.181626141,-0.249674026,0
-0.32421807,-0.487764632,-0.232066282,0.48763172,-0.498385817,-0.341076329,1.992775924,-0.253473539,0
-0.32421807,-0.487764632,-0.232066282,0.48763172,-0.498385817,-0.341076329,1.992775924,-0.253473539,0
0.015423681,-0.129111703,-0.283076555,0.97365319,0.339643007,-0.807889718,0.417460378,-1.599317908,1
0.015423681,-0.129111703,-0.283076555,0.97365319,0.339643007,-0.807889718,0.417460378,-1.599317908,1
0.130636438,-0.936047383,-0.836655925,-0.230925328,0.186306159,0.45925044,-0.847332348,0.736030231,1
0.130636438,-0.936047383,-0.836655925,-0.230925328,0.186306159,0.45925044,-0.847332348,0.736030231,0
0.737471136,0.285684283,0.265603318,-0.262403784,1.351404398,0.167512837,-0.120475655,-0.679360361,0
0.737471136,0.285684283,0.265603318,-0.262403784,1.351404398,0.167512837,-0.120475655,-0.679360361,0
-0.436389249,2.05703764,2.121585055,0.042014097,0.045740806,-0.145721931,0.283971559,0.571978222,0
-0.436389249,2.05703764,2.121585055,0.042014097,0.045740806,-0.145721931,0.283971559,0.571978222,1
0.038739462,-0.020285758,-0.550952718,-0.906366828,0.108158991,-0.486104755,1.956657625,-1.575051636,0
0.038739462,-0.020285758,-0.550952718,-0.906366828,0.108158991,-0.486104755,1.956657625,-1.575051636,1
0.141425404,0.441088148,0.371671158,0.125481289,-0.066430219,-1.084126625,1.821891551,0.652161725,0
0.141425404,0.441088148,0.371671158,0.125481289,-0.066430219,-1.084126625,1.821891551,0.652161725,1
0.513382437,-1.918607742,0.684447857,0.784408873,1.486483201,0.309696201,0.353497379,0.394279666,0
0.513382437,-1.918607742,0.684447857,0.784408873,1.486483201,0.309696201,0.353497379,0.394279666,0
-1.570549596,0.251706686,-0.82534367,-0.770093255,-1.182789229,-1.560772038,1.861265935,0.160408042,0
-1.570549596,0.251706686,-0.82534367,-0.770093255,-1.182789229,-1.560772038,1.861265935,0.160408042,0
-0.307380379,-0.259425015,-0.219269436,0.561969461,0.966090668,-0.408778939,0.757578237,-0.028793529,0
-0.307380379,-0.259425015,-0.219269436,0.561969461,0.966090668,-0.408778939,0.757578237,-0.028793529,1
-0.293753367,-1.076675691,1.137946776,-0.04779411,-1.341672849,-0.453041188,0.772451021,-0.032593386,0
-0.293753367,-1.076675691,1.137946776,-0.04779411,-1.341672849,-0.453041188,0.772451021,-0.032593386,1
0.534403713,-0.508887942,-0.452527967,-1.12637888,0.978347903,-0.763645412,0.79611195,1.334765474,1
0.534403713,-0.508887942,-0.452527967,-1.12637888,0.978347903,-0.763645412,0.79611195,1.334765474,1
0.841138752,-0.133571706,-1.473777971,-0.127737936,-1.008857734,-0.989984404,0.289525654,-0.361576859,0
0.841138752,-0.133571706,-1.473777971,-0.127737936,-1.008857734,-0.989984404,0.289525654,-0.361576859,0
0.601911631,-0.275646433,0.645855271,-1.21809544,-0.166952115,0.38557231,-0.327450978,-0.827640672,1
0.601911631,-0.275646433,0.645855271,-1.21809544,-0.166952115,0.38557231,-0.327450978,-0.827640672,1
0.66979969,0.489740433,1.316194452,0.013445215,-0.25398726,-1.156604312,-0.810203582,1.16594933,1
0.66979969,0.489740433,1.316194452,0.013445215,-0.25398726,-1.156604312,-0.810203582,1.16594933,1
1.038519755,0.911393338,-0.221490555,0.515061062,0.106884265,-0.137135754,-0.540727098,-2.515024244,0
1.038519755,0.911393338,-0.221490555,0.515061062,0.106884265,-0.137135754,-0.540727098,-2.515024244,1
-0.606580024,0.291132205,0.141845952,-0.119327012,-0.373845801,0.409301428,-0.727009776,-0.3365392,0
-0.606580024,0.291132205,0.141845952,-0.119327012,-0.373845801,0.409301428,-0.727009776,-0.3365392,0
1.01892477,-0.048943739,0.427260231,0.245139909,-1.283196686,-0.199692758,-0.187478163,-0.652895978,1
1.01892477,-0.048943739,0.427260231,0.245139909,-1.283196686,-0.199692758,-0.187478163,-0.652895978,0
0.29965874,0.765012319,0.408522836,-0.686736242,-0.029087473,-0.857710415,-0.31953213,-0.074576709,0
0.29965874,0.765012319,0.408522836,-0.686736242,-0.029087473,-0.857710415,-0.31953213,-0.074576709,0
-1.083992582,-0.640106971,-0.26652201,0.085939402,-0.040255632,1.312743042,0.017049086,0.403058411,1
-1.083992582,-0.640106971,-0.26652201,0.085939402,-0.040255632,1.312743042,0.017049086,0.403058411,1
-0.793017408,-0.575723364,-0.526345215,0.415712283,-0.434583278,0.093818192,0.590015133,-0.302772014,1
-0.793017408,-0.575723364,-0.526345215,0.415712283,-0.434583278,0.093818192,0.590015133,-0.302772014,1
2.550324526,0.746494454,-1.522457026,-0.88037156,2.431749665,-0.748612584,-1.804551861,-0.053853944,1
2.550324526,0.746494454,-1.522457026,-0.88037156,2.431749665,-0.748612584,-1.804551861,-0.053853944,1
0.64337846,0.197488372,-0.760504513,0.535944304,-0.06765939,0.813806525,-0.096830574,-0.755834878,0
0.64337846,0.197488372,-0.760504513,0.535944304,-0.06765939,0.813806525,-0.096830574,-0.755834878,0
-0.181500238,0.038558363,-0.670105026,-0.522887239,-1.179697115,0.160757389,-0.768154507,-0.985616778,0
-0.181500238,0.038558363,-0.670105026,-0.522887239,-1.179697115,0.160757389,-0.768154507,-0.985616778,1
0.150689695,0.286474379,0.316473007,-0.852558137,0.259252856,0.6083934,-0.309120449,0.257648056,1
0.150689695,0.286474379,0.316473007,-0.852558137,0.259252856,0.6083934,-0.309120449,0.257648056,1
0.206672141,-0.818849733,-0.950065986,0.902969353,0.289948699,0.553257343,-0.284103268,-0.291884223,1
0.206672141,-0.818849733,-0.950065986,0.902969353,0.289948699,0.553257343,-0.284103268,-0.291884223,1
-0.599704218,-0.290837225,0.356790656,0.792864613,0.558027782,-0.434402982,1.763773904,-0.900480311,0
-0.599704218,-0.290837225,0.356790656,0.792864613,0.558027782,-0.434402982,1.763773904,-0.900480311,1
-0.678560868,0.700761367,0.717634059,-0.748124954,0.554523023,-0.226098093,-0.161528014,0.923838312,0
-0.678560868,0.700761367,0.717634059,-0.748124954,0.554523023,-0.226098093,-0.161528014,0.923838312,0
-1.852092313,0.581604945,0.487316028,0.117655393,1.336558453,-0.654526738,0.573614612,-0.674507674,1
-1.852092313,0.581604945,0.487316028,0.117655393,1.336558453,-0.654526738,0.573614612,-0.674507674,1
0.063971895,0.543794989,1.40826773,1.563285765,-0.611081984,-0.656041192,0.63369386,-1.050837078,1
0.063971895,0.543794989,1.40826773,1.563285765,-0.611081984,-0.656041192,0.63369386,-1.050837078,0
0.862351948,-0.241917853,-0.565009644,-0.191512799,-0.17581353,0.095473083,-0.99047637,1.417079972,0
0.862351948,-0.241917853,-0.565009644,-0.191512799,-0.17581353,0.095473083,-0.99047637,1.417079972,0
-0.370950312,0.731516201,-0.286375794,-0.639736178,0.186089128,-0.690790267,0.167431835,-1.327287661,0
-0.370950312,0.731516201,-0.286375794,-0.639736178,0.186089128,-0.690790267,0.167431835,-1.327287661,1
0.820377938,-1.226943015,1.190937155,-1.140904956,0.836517795,-0.592622326,-1.448349473,0.688919614,0
0.820377938,-1.226943015,1.190937155,-1.140904956,0.836517795,-0.592622326,-1.448349473,0.688919614,0
-0.610063849,2.377290553,-0.640685755,-0.663685263,0.931353162,-0.933838384,1.134225819,-1.209568802,0
-0.610063849,2.377290553,-0.640685755,-0.663685263,0.931353162,-0.933838384,1.134225819,-1.209568802,0
-0.078818213,-0.713341557,-0.26919081,0.113499897,-0.218970826,-1.304057003,-0.407514312,0.038441924,1
-0.078818213,-0.713341557,-0.26919081,0.113499897,-0.218970826,-1.304057003,-0.407514312,0.038441924,0
-1.121438566,0.022186091,-0.386246607,-0.435733045,0.039414615,-0.201430583,-0.16361827,-0.730327429,1
-1.121438566,0.022186091,-0.386246607,-0.435733045,0.039414615,-0.201430583,-0.16361827,-0.730327429,0
0.298213713,0.043269915,-0.593630808,-0.317295292,0.250127091,-0.085827238,-0.230411446,1.237420124,1
0.298213713,0.043269915,-0.593630808,-0.317295292,0.250127091,-0.085827238,-0.230411446,1.237420124,0
1.529017327,0.596178908,1.187182781,-0.630600113,-0.080064972,1.706548337,0.227639152,0.265359151,0
1.529017327,0.596178908,1.187182781,-0.630600113,-0.080064972,1.706548337,0.227639152,0.265359151,1
0.526900065,-0.580527189,-0.640258283,0.210990603,0.242652991,-0.117258065,0.339124134,-0.559963192,1
0.526900065,-0.580527189,-0.640258283,0.210990603,0.242652991,-0.117258065,0.339124134,-0.559963192,1
-0.283982738,0.487877716,0.474933101,-0.339193486,-1.392398902,-1.389160544,0.60986803,-1.675898837,1
-0.283982738,0.487877716,0.474933101,-0.339193486,-1.392398902,-1.389160544,0.60986803,-1.675898837,0
-0.794462903,0.067656999,-0.684533328,0.808346879,0.208772246,-0.351214361,0.66369272,0.424821457,1
-0.794462903,0.067656999,-0.684533328,0.808346879,0.208772246,-0.351214361,0.66369272,0.424821457,1
