Target,Y1,Y2(imagnary),Y3,Y4(imagnary
0,-0.640911564,1.182163368,-1.332848735,-0.565652322
0,0.175060791,-0.462759528,-0.234890203,1.551569573
1,-0.086964545,-0.350407,0.857819754,0.392578711
0,-0.044322687,-0.477769287,1.063192702,0.323734287
1,-1.953538054,1.967503551,0.572408169,-1.781424365
0,0.891193309,-0.655132969,-0.855507606,-0.013628885
0,-1.062789599,0.166339963,0.448249118,-0.853218131
0,0.968882216,-1.40793093,-1.293743333,0.432169033
0,0.949608932,1.168345958,0.05310968,-0.873363726
1,-0.647283519,-1.101871929,0.572354335,-1.026991068
1,0.853313076,0.529229293,-0.797720925,0.086826835
1,-0.05172845,-0.061577075,-1.072486034,-0.295526856
1,0.40383661,-0.640988612,-1.887046665,2.173150562
1,1.859414129,0.075024644,-0.140438355,1.471409704
1,0.088996631,0.09372921,-1.132305796,0.290045216
0,-0.485347125,-0.299284482,-0.743188802,-0.086060218
0,0.692461851,1.156538276,2.368739904,-0.258228273
0,-0.430805923,0.859881402,-0.864965742,1.840934386
0,0.737992482,-0.450954918,-0.785756278,-0.460373816
1,0.222211344,2.071614383,1.320675549,-1.000400976
0,-0.51792858,0.406679058,0.27649642,-0.176196396
1,0.983785765,-1.114271264,-0.866509234,-0.374690417
0,-0.729955807,-0.746687741,0.459562197,-1.255403192
1,0.068117327,-0.799337607,-1.09121423,-1.44585189
1,0.174341933,0.799628257,-1.800863013,0.139644302
0,0.038021107,-0.911499474,0.235198563,0.309057559
1,-1.366265286,1.057182403,-1.902950639,0.521189876
0,-0.71384595,-0.894691259,-0.659664695,-1.430565583
0,0.279919675,-0.755153443,0.099606978,0.018399223
1,0.712402041,-0.225657762,-0.118427877,0.03261326
0,1.018583069,0.652720897,0.665567797,-0.271316496
0,-1.075293998,1.126039638,-0.066968441,0.053174411
1,-0.701247521,1.317862894,2.05136773,-1.290059682
0,-0.859707638,-0.38458997,-0.280010445,0.91981497
1,0.85855012,0.733491312,1.423555995,0.418686776
1,0.077667609,-0.268458209,1.41588303,-1.181050969
0,2.103122762,-0.265803552,-0.178733289,0.150631511
1,-0.593359705,-0.329741124,1.061027338,-0.105364253
1,1.452906365,-0.073368624,-0.744408356,-1.598112874
0,-0.262557488,-0.770065826,1.475363004,0.322263252
1,-0.95099521,-0.814209572,2.206069387,-0.704466442
1,-2.996536034,-0.213049954,1.192065298,0.706747748
1,-0.144750163,0.824478668,-1.192181641,1.039006253
1,1.226509646,0.184957001,1.401637649,0.870093884
0,1.176839383,1.743695758,0.949839693,-0.466662166
1,-0.21884561,0.327108715,-0.994689371,-2.086896771
0,1.659786551,-0.319365399,0.946706086,-0.547207272
1,0.664783091,-0.361484322,0.60591084,1.655347761
1,1.989007562,-0.450711327,0.390701497,-1.496373071
0,-0.363596799,0.860866657,0.670187919,0.641138339
1,1.89540247,0.313784974,-0.469813894,0.124138782
1,-1.438588611,0.984122579,-0.466372994,0.540776907
0,-0.763149405,-0.590862288,-0.583033226,0.02573618
0,0.680298683,1.368793617,-1.424562128,-0.660552264
1,0.241821214,-0.811373804,-0.330490697,0.616350545
1,-0.187212705,-0.572370884,-0.332235957,1.158393866
1,0.572189303,0.417867737,-0.250780393,-0.308951704
0,1.423140338,-0.054968989,-0.450234131,-0.205339304
0,2.09250382,-0.106497824,1.606345097,1.711229128
1,-1.75401436,-1.789661204,-0.279143359,-0.924967018
1,-0.116439208,0.044129694,-0.647032464,1.327730093
0,-0.50802959,1.708677012,0.769400628,-0.131570134
1,0.957520228,-0.494805825,0.118183372,-0.069845186
1,0.034002355,-1.129669041,-1.105279576,1.047734993
1,0.050321664,-0.701264158,0.24849851,-0.804701101
0,1.011391631,0.492818875,-0.363442168,0.198332081
0,-0.950267395,0.780552071,-0.537063654,0.792429063
0,-2.732815616,-0.558538915,1.191409672,0.33932955
0,1.172037136,0.825384464,-0.077122003,0.218455494
0,-0.998047457,-0.037976781,-0.944084076,-0.935115343
1,0.081114426,-0.321655916,-1.034754712,0.422021647
0,0.215631374,0.156011805,-1.668278795,-0.820281143
0,-0.969096804,0.401597602,0.287624136,-1.50157567
1,-0.346691313,-0.610451669,-0.650370829,-0.635228779
1,0.145478017,-1.42660145,-0.099741244,0.454817518
0,0.654882889,-2.208662059,-1.063816986,-0.102913397
1,0.658902852,0.71435027,-0.19213606,-1.793537336
1,-0.988002349,0.173269179,-0.11961265,-1.204979011
1,0.094317804,0.993166847,-2.006669771,-0.380483467
0,1.073261651,0.217900983,-0.196306793,1.513480539
0,0.77348136,-1.001165852,0.282526493,-0.245755843
0,0.991433533,0.329544056,0.997113129,1.110836016
0,0.947763865,-0.590914273,-1.333957538,-0.282210861
0,-1.509642391,-0.478945664,-0.874667858,-0.328086336
0,2.164871249,0.792780602,0.004014217,1.053387175
1,-0.580069875,0.184441149,-0.804053552,-0.862268774
0,0.488586136,-0.662254223,-1.793209902,0.822032252
0,-0.740252602,-0.379077747,-0.977450901,0.578836528
1,-0.264381033,-0.198813301,-1.428556686,1.022512673
0,0.715165897,-1.313089781,-0.748386384,0.288034856
0,0.352892771,0.622955405,0.464968928,0.300126427
1,1.126195172,-0.631605677,0.794207402,-0.723307424
1,-0.995468966,-2.255119473,0.341897355,0.109039115
0,-0.309922426,-1.107590784,1.453835944,0.406712374
1,0.05586957,-0.624135541,-0.562615263,0.305596833
0,0.963010843,0.891058182,-0.730418297,-1.408235163
1,-0.883678484,-0.119846679,2.085450964,0.689278716
1,-0.159667768,0.024146342,-0.15509107,-0.07054586
0,-0.900751993,0.002907647,0.574245874,1.064877112
0,0.52508792,-0.279870992,-0.891237005,0.339234028
0,0.137429576,-0.746590915,1.594046289,0.383699631
0,-0.673005189,0.495593978,0.088174493,1.652376514
0,2.270344809,-2.036074421,-1.241592505,1.021213746
1,0.291796348,-0.095752684,-1.026114074,-0.34790528
1,-0.069655887,-0.137699237,-0.500700682,2.112584768
0,0.647457746,-0.658382581,0.465583597,0.953517659
1,0.494111975,-0.551091975,0.696600861,-2.833147212
0,0.803519723,-1.601200775,-0.300088611,0.196416744
1,-0.988577747,1.482363555,-0.375740644,0.529590621
1,0.7392062,-1.721495893,-0.940745071,-1.392026995
1,-0.692421478,-0.171045774,-1.200814416,1.299996258
0,0.103088923,-0.232836582,-0.517315189,-0.429652507
1,-1.047533746,-0.819996397,1.174151947,0.974226043
0,-0.300989029,-0.134454094,-1.546269796,1.198935568
0,-0.051467385,0.086793862,0.287153023,-1.787640882
0,-0.460220597,-0.673740498,0.528494102,0.802553625
1,-0.55152051,0.27535129,0.591262036,-0.264137501
0,-0.446355111,0.542533764,0.947606786,0.265415129
0,1.109326842,1.081444436,-0.514576997,1.243542352
0,0.640769879,-0.173941772,0.815529052,2.170449871
1,0.089567064,-1.608525717,1.094333576,1.38920685
1,-1.346375282,-0.72840291,-0.15998511,-0.65035297
1,-0.641213722,-0.760839535,0.38240963,-1.321462256
1,-0.746931351,0.143124339,-0.803347585,0.904262473
0,0.325345734,0.997551466,-0.464295928,0.338472864
0,-1.384908171,0.113120778,-0.743173354,0.796999609
1,0.78543942,-0.512461184,-0.825215409,-0.450548336
0,0.289175557,-0.628711954,0.275515221,-0.686562161
1,-1.289437572,0.466475546,-0.597119134,-1.144277332
1,-0.615447528,-0.537987697,-0.045512301,-0.218101673
0,1.200150498,-0.158762847,0.787033553,0.430668141
0,-0.835158962,0.253742027,0.187652575,-0.270621705
0,0.405939778,-0.376679478,-0.373617631,1.306565617
1,0.77374073,1.076361736,0.214575141,0.375797674
1,-0.502503132,-0.174743443,-0.453855263,0.439024245
0,0.334968159,-0.680887169,-0.093541537,-1.779683387
1,-0.103964569,0.346606459,-0.138358596,0.128707176
0,-1.011667904,0.037010392,0.185491578,1.661373583
1,0.361499496,1.057477883,0.79960558,-2.028502728
1,0.327800567,1.440942653,0.292126834,-1.690150674
0,-0.573313551,0.774815167,0.905682993,-0.048624038
0,-0.060442379,0.280636664,-0.588250712,-0.15694216
1,-0.061843677,-0.098723684,0.081631867,-0.936124225
1,-0.253222154,-1.066148552,-0.224394416,0.480198418
1,-0.274799858,-0.939135403,-0.649246043,-0.022363939
0,0.224122626,2.344059932,-1.290636969,0.542328269
0,-0.463700728,-0.677530669,0.557072421,0.093500025
1,-0.124893069,1.333064471,1.319769871,-0.966867364
1,-0.430061029,-1.798467898,-0.194886154,-1.173950602
0,1.235659491,-0.965935693,0.620801693,-0.294813516
1,0.221824249,-0.30721846,0.368662409,-0.668521762
1,0.40885371,-0.014035119,0.325817934,-1.604369538
0,0.461534652,0.132840301,2.515089596,0.153935889
0,0.371146964,-0.405532222,1.962432041,-0.886046776
0,-0.069657094,-0.058148843,1.339324342,-1.015663843
0,-1.082066428,-0.234557679,0.422084403,0.739427639
0,-0.413832996,0.178024837,1.15123234,-1.712560167
1,0.528656487,-0.661237486,0.069867687,0.348950807
0,-1.912539287,-1.870887998,-0.819785567,-1.33047105
1,-0.15085145,0.18750499,1.24603057,-0.461148723
1,-0.287595029,0.212482364,-0.928047441,0.537219011
0,-0.675079015,-0.200476078,1.040292359,-1.03737896
1,1.398621605,-0.377571539,-0.560178922,0.723250491
1,-1.180593283,-0.590900326,-1.459664883,0.766943942
0,0.892946665,-0.250780283,1.242447607,-1.067575802
1,-0.172149612,1.776445217,-0.663339992,-0.048713928
0,-0.324271054,-2.549845337,1.017061239,2.043639443
1,-0.617192018,0.024289358,-0.287271757,1.16569475
0,-0.019223024,1.223315655,-1.273437492,1.968597198
0,-1.708200485,-0.954879772,-1.112840082,-0.244092504
1,0.713789552,0.184761843,0.310595926,-0.171148929
1,0.88837438,-0.580736621,-1.392271528,-0.140904151
1,-0.340617437,-1.443613677,-1.19631341,-0.752551584
1,0.119743641,1.34963675,0.770011662,0.596814335
0,-0.461372782,-1.192494754,1.031193062,-0.506782161
1,-0.633751184,0.257707156,0.849567255,-0.929866044
0,0.301920732,1.96466903,-0.157914588,-0.264046202
0,0.781392933,0.515109769,-0.543291379,0.983950524
0,-1.725852976,0.041691922,0.41785924,-1.051012763
1,1.311556621,-1.574067084,-0.860888876,0.446402158
1,-0.413542383,-0.234642013,0.485377509,0.16630673
1,1.216504156,-0.989415754,-0.718407266,-1.188049937
1,0.577809693,0.61571749,-0.053076638,0.238093124
1,0.502066272,-0.956177632,-1.582818831,0.804251664
0,1.041344462,-0.311151766,-0.981312372,-0.264218448
0,-0.235522847,-0.797667568,1.089087922,-0.490630979
0,0.188815171,-0.415559542,1.674680682,0.181550567
1,-0.776237244,-1.214409492,0.617272829,0.13323215
0,0.355750679,-0.442628595,-0.546493333,0.023755343
1,-0.682038348,1.03105765,0.990192917,-0.428971825
0,-0.279592335,-0.784610291,0.255087027,1.570319237
0,1.034442144,-0.762440678,0.490030929,-0.393430452
0,-0.390667169,1.117846423,-0.053286883,1.300861419
0,0.088279856,-0.653979235,0.004612152,0.669899295
1,1.375377888,-3.263573646,0.105124437,-1.177652923
1,0.529649044,-1.042049167,0.258011484,1.10794288
1,1.589161365,-1.763530823,-0.364587407,-1.140413069
1,0.547295719,0.94398546,-0.745991837,0.760597877
1,-0.657756742,0.649303534,0.154897517,-0.656063516
1,0.077035046,-0.882182159,0.558119098,-0.252144221
0,-1.045550892,-1.226351722,0.723263693,0.879527165
0,-0.264237445,0.377151363,1.532438972,-0.496563545
0,0.035647033,-0.759962671,0.051347354,-1.351175075
0,0.600981438,-2.472104144,0.127643435,0.827388843
0,-0.705679254,-0.751204602,0.54410879,-0.327808898
0,-1.780342126,-0.476955979,1.747704697,-0.544497697
0,-0.248146117,0.783091198,-0.336378025,-0.108151279
1,-0.985779243,0.625484204,0.819967904,0.860558175
0,1.126520506,1.15143902,0.309131559,0.160180003
0,0.653790727,-0.930007016,-1.271465405,-0.494026501
0,-0.298173679,-1.212412104,-1.325991589,-0.070448314
0,0.465022518,0.344336974,-1.002456986,-2.262111874
1,-0.099710209,1.205510008,0.72533123,0.266388691
0,-1.175476858,-1.477923072,1.422705584,-2.25518215
0,1.552033834,-0.372284002,-3.266837219,0.234350859
1,-1.122606695,0.22460477,-0.832075456,-0.503371815
0,-0.594729033,1.051089406,-0.282691209,-0.019348355
0,-0.688604645,-2.240620883,-0.466895886,-0.496098079
0,-0.355384604,0.167661998,1.011559393,-0.778223526
1,0.048698602,1.767091374,0.713990935,0.976678899
0,-0.857611528,-0.743860129,0.40453892,-1.340806332
0,1.659616344,-0.691850191,0.035776281,0.359778467
1,-0.06848167,0.21965082,-0.547568581,2.066731654
0,1.315738856,0.497753097,0.428529831,1.043198653
1,0.600768924,0.060449939,0.404398505,-1.513990602
1,-0.969166272,-1.110276473,0.310454644,0.899643863
0,-0.465012115,-0.813735228,0.579553102,0.315731229
1,-0.263953143,0.123633902,1.255357224,0.5010737
1,-0.643447155,-1.11491278,0.756512654,-1.99129486
1,0.61713261,0.570446882,-0.660743085,-1.388869851
1,0.662471662,-0.313270718,0.06941849,-0.392068217
1,1.829101518,1.394539532,-1.682027555,-0.015226561
0,-0.767039261,1.40088473,0.762533381,0.464186433
0,-0.132462361,-1.563045595,0.428890169,-1.199145252
1,-0.374652479,-0.047734524,-1.175386923,-0.841863833
1,0.589784028,-0.083351416,1.28698082,-0.301454675
1,-1.934002949,0.819502272,1.342457819,-0.673756491
0,0.418863971,0.079567119,0.9514667,-0.706109572
1,1.808511006,-0.523552419,0.111328482,1.891666195
0,-0.827671371,-0.422183509,0.355495919,0.808455691
1,0.347909519,-0.010383264,0.626539283,0.115859965
1,0.193268075,0.015368269,1.307948775,-0.505737345
1,0.062905052,-0.759103572,1.119955996,0.318946542
0,-0.046999028,0.007844944,1.444411899,0.741011085
1,0.275870042,1.496720202,0.181450843,-1.38972429
1,1.024412264,0.050036683,1.1592698,0.422595033
0,0.750097573,1.474041503,-1.137698201,-0.067308929
0,-0.942529007,-1.931926664,-0.026495511,1.280970963
0,1.481488645,-0.389394564,-0.374149422,0.028129882
1,-0.134225348,-1.01430444,1.257199612,-1.255115061
1,0.275141225,-1.032689806,1.138569355,0.570425229
0,0.345898953,-0.572687119,0.367804953,-0.708206879
1,1.282505787,0.507226269,-1.006148816,0.166474964
0,-0.792314161,-0.526671461,1.247954471,1.618406475
0,-0.646859609,0.607746666,-0.107917692,1.099221789
0,0.670609921,1.272905599,-1.388992274,-0.838959171
0,-0.109571884,-0.630244508,0.213931788,0.789649063
1,-0.047878895,-1.203339935,-0.613708047,-1.694340914
0,-0.553804044,0.632670468,-1.01452755,-1.049463241
0,-0.749912983,-0.429974061,-0.642252538,-0.74451103
1,-0.688555375,-0.564780941,-0.213468494,-0.630087494
1,0.618117096,-0.838184634,0.519867993,0.24470156
0,-0.176522999,-0.977873901,-1.666750623,0.965305711
1,0.827202565,-0.129563916,0.50396287,-0.049244244
0,-0.609192728,0.421215317,-0.464411814,0.787457232
1,1.428395904,-0.916618141,1.049220773,1.060386353
1,0.669069409,0.31380358,0.996583582,1.827037633
0,2.008372409,-0.256962885,-0.181274135,-0.574176495
0,0.266338643,2.034151253,0.865791448,-1.035615987
1,1.216841438,0.641978502,1.7809875,1.273329954
1,0.706229107,-0.213006156,-0.274759043,0.217972764
0,-0.310182527,0.133776906,0.769730984,-1.481963659
0,0.614160064,-0.917598795,0.478256766,1.089876594
0,0.224481197,1.808934795,0.265292267,0.014794545
1,-2.446155871,0.95012669,-1.342101411,0.186409763
1,0.172302788,-0.497967942,0.906410961,-1.334870889
1,1.3676568,-0.465586949,0.117581378,1.291122745
0,-0.603846214,0.433018358,1.290560798,-2.02953765
0,-0.505403185,-0.154919888,0.444622026,0.435637427
1,-0.349590889,-1.048361016,0.535438441,1.507147631
0,-0.212338205,1.308609432,-0.335114578,-0.488569192
0,-0.492730955,0.928529166,-1.110731799,1.740713646
0,1.017780155,1.06313817,-0.577205328,1.5184185
1,-0.849452038,0.02157234,0.280252817,0.333984077
0,-0.197877588,-0.280912235,0.187987268,0.464544677
0,0.103930749,0.396024112,0.471320887,-1.988088413
1,-2.376393032,1.442984616,1.036025562,-0.477192975
1,0.855616701,-0.07879355,-0.072196951,-1.689704023
1,0.593937269,-0.043177901,-0.017003355,0.398286365
0,0.065506608,0.193167029,-0.560542185,-1.626958193
1,-1.531565642,1.545244759,0.991279191,-0.863630973
1,0.396694606,-0.323907416,0.3269557,-0.316460869
1,0.105781856,0.35969569,0.159943708,-1.499301407
0,1.38015967,0.904801956,1.316453135,-1.30360215
1,-1.297697937,0.055967827,0.369314126,-0.618297868
0,-0.167102032,-2.126598956,0.630106626,-1.38144235
1,0.587072891,-0.708926647,0.097650432,0.063844904
1,-0.642669702,0.090707043,-2.617045356,-0.810795641
0,-1.431734799,-0.710249696,0.382178465,-0.676533893
0,-0.325866286,-0.845888787,-0.501781803,-1.865714416
0,-0.982637516,0.998757443,-0.475817738,0.975350477
0,-0.406191344,-0.112841341,0.597364325,0.15403559
0,0.8601553,1.404702754,0.96345514,-0.617012101
1,1.38672841,0.497321544,0.157324135,-0.106131306
0,0.006600444,-1.276548273,0.698672834,-0.424444926
1,-1.530240079,-1.20298199,0.276543096,-0.21231044
1,-1.766754934,0.478236999,-1.289765597,0.614771484
1,-0.483101252,0.888660815,-0.481837406,-1.122552321
1,1.649233958,-1.569900256,1.071912952,-0.951195771
0,0.995775668,0.72242608,0.375721705,0.178329423
1,-0.256795856,0.277851472,0.828010189,-0.572645447
1,-0.185058883,0.911917538,-1.505833035,0.842812017
1,1.138923713,-0.493465541,-0.796399911,1.029937223
1,-3.130896273,0.511295828,-0.199106275,-0.438255117
1,-1.374389737,2.008590083,-0.429680758,-0.70465801
1,-0.671766615,-2.825942689,1.158239707,-1.833700932
0,1.893240109,-0.149935944,0.251780087,0.154464021
0,2.951453706,1.328049547,0.999673748,1.784952166
1,0.230953908,-0.183724723,1.213124164,-0.824626088
0,-0.034135633,2.134908855,-0.106286173,-1.14377005
1,0.71695976,1.129798841,2.337542066,0.071860547
0,0.710281774,0.272981316,0.233098088,-0.927432527
1,-0.245812465,0.31084497,0.037518989,0.337299248
0,-0.0190277,1.791374316,0.253847646,-0.971978758
1,1.955442895,2.048898647,0.579591858,-0.181587854
0,0.883703316,-0.067342171,0.913527022,-0.630897857
1,1.583400054,0.147594376,-1.174587656,0.49223819
0,-1.420617353,-0.034901811,-1.234509491,0.815145992
0,1.04682554,0.397819501,-0.207799684,-0.595154808
1,-1.247605796,-0.363206781,0.671671161,-0.402062763
0,0.088552567,-0.251659846,-0.535379555,0.021404625
0,-0.055046925,2.953183705,0.18691354,0.196009752
1,0.91238508,-0.6992051,-1.071077813,0.373533298
0,-0.503489066,0.620441524,0.168599896,-0.338439543
1,-1.891756605,0.447286046,1.406309555,-1.211586707
1,-0.026612128,-0.425559894,0.870501943,-1.894370343
1,0.172700723,-1.627458434,-0.813505912,1.524055444
1,0.71368273,0.896787768,-0.809413107,0.071193009
0,0.670910131,0.070920378,-0.150097772,-0.107851985
0,0.669852622,0.116831943,-1.152441302,0.347987303
0,-0.800133328,1.822930582,0.163058,-0.561284001
1,0.279505566,-0.245049934,0.959661064,-0.667619217
0,0.567596965,1.623425949,-0.940355554,1.014848424
0,0.102288452,-0.963611791,-0.430361886,-0.613268879
0,-1.516096222,-0.082816893,-0.485712232,0.714907504
0,-1.439147759,-0.266152872,1.092954158,-0.76523065
0,-1.347780021,0.556795393,-1.077465466,0.434915556
0,-0.965495503,-0.764520533,-1.152868752,-1.103774033
0,0.406298206,0.173000475,-0.75345169,-0.66357797
1,0.492858593,-1.311355458,0.897857691,0.605024031
1,-0.56217159,1.18697896,-0.79095444,-1.145145604
0,0.742786437,0.43219734,-0.607738507,-0.869363829
0,0.457344335,-0.618905726,-2.074053427,0.208030439
0,-0.170561829,-1.019162164,0.066770186,2.136755734
0,0.932844325,0.487917918,-1.364872514,-1.589494458
0,0.931079427,-0.271981133,-1.153800962,-1.498424246
1,-0.513142575,1.486751064,-0.221115597,1.708556832
1,-0.538580377,0.477890572,0.912371928,-0.693565129
0,0.101236233,0.691108646,1.176037728,0.901093052
1,1.078056627,1.028667863,-0.35848143,-1.450648217
0,-1.35270741,-1.867355283,-1.348800654,0.665152472
0,-0.215412873,1.356199362,-0.755882713,1.43932895
0,1.3657236,0.076430063,0.191672657,-1.165983379
1,-0.19590424,0.492340946,-0.632357674,0.797231372
1,1.019772779,0.856492754,-0.09703647,0.892083982
1,-2.098676222,1.096391363,-1.737890906,1.254220658
0,2.190179863,0.645039637,-0.740271583,0.040880917
0,-1.61412696,-1.557301812,-1.404389213,-0.626875492
0,-1.302070408,0.234634927,-0.004887082,1.196123047
0,0.722854405,0.893059615,0.619305627,-0.165312734
1,-0.957554838,1.023712699,0.007107076,-1.642143083
0,1.67050762,0.655260518,0.615274087,0.375563295
0,-1.553909159,0.470553006,-0.33191547,0.750273355
1,0.224684975,0.089997382,1.79281147,0.180043099
0,-2.075084339,-1.044351976,0.10798947,0.905957187
0,0.926496351,-1.058862264,1.280140058,-0.5472729
0,-0.673522356,-1.310231472,-0.314459563,-0.080619156
1,0.159501128,0.698481115,0.215174512,-1.267185134
1,-0.860606151,1.195064869,-0.582404512,1.930928367
0,-0.055264371,-0.295350756,1.333232222,-0.269726399
1,0.295556605,-0.686929506,-0.649841569,-0.452785336
1,0.400517359,-0.016226108,-0.128590855,0.058903662
0,0.255803634,-1.211752726,-0.124797577,-0.144575312
1,0.961713848,1.610685615,-0.532150838,0.224868074
1,1.237886989,0.219405957,0.647758981,0.273662496
0,0.068882952,-1.198862929,-0.672047287,0.014480837
1,-0.266137969,-0.677467964,0.100315004,-0.538396498
0,-1.120084106,0.630800117,-0.319677092,-0.8245349
0,0.650570821,-1.013261475,1.65815515,0.625845287
1,-0.342828753,0.925290219,-0.34414529,-0.402933687
0,-0.348262943,-1.014576143,1.323873931,-2.35311283
1,2.033902032,0.23332204,-1.538375333,-0.044245749
1,0.365331594,0.498170498,1.33043033,-0.126150453
1,-0.767789533,0.848124847,0.903275715,0.070450806
1,1.636037933,-0.128735348,2.298527958,0.463969219
0,0.542129833,0.026017346,0.819696418,0.07840245
1,-0.757694672,-0.58067254,-1.123152586,1.028921934
1,0.22505312,-0.212739947,-0.279372348,-0.468107946
0,-0.751489672,0.18606066,0.652490692,-1.080756417
0,-0.334693485,0.232789068,-0.258745856,-0.067341583
0,-0.487935277,-1.809437423,-1.05211978,0.809523864
0,-0.993518815,1.541515825,1.377562098,-0.502608164
0,1.234352203,-1.664530293,1.377737346,-1.718648305
1,-1.302185746,1.08794653,0.154878226,0.09233787
1,0.142787438,0.062884314,-1.526293401,1.462141373
0,-1.040314804,1.592201725,-0.622696098,1.558807531
1,1.074062763,0.20622516,-0.026888196,-0.333413988
0,0.748353661,0.826694469,-0.096783137,0.091047123
0,-0.179504655,0.381194215,-0.026131932,0.99004729
1,2.438212056,0.926919124,-1.599142269,-0.069905417
0,-0.301875879,-1.2481075,-0.976667521,-0.383524392
0,1.63955877,0.0370478,-0.397878836,-0.218414722
0,-1.794685206,1.084768207,1.516042513,-0.548493333
0,0.356124137,0.623073758,0.650936725,-0.156831001
1,-1.194619647,-2.146974678,-0.396110777,1.132992215
0,-0.034143982,-0.873492332,0.456022493,0.887421701
1,-1.342338585,-0.43493703,0.526784223,1.025929412
1,-0.385307137,-0.262420613,-0.647770565,1.198970725
0,-2.98583829,1.301942495,1.33536893,-1.73302389
0,-0.981544494,-1.156049606,-0.024325979,2.015754388
1,-0.299463569,-0.387249508,-1.097167148,0.508606666
0,-0.115363482,1.128988254,-0.918066018,-1.513313289
1,-0.134886679,1.887462543,-0.748328495,-1.066795943
1,0.727006184,0.495407986,1.155910495,-0.140166585
0,-0.099773222,-0.490270643,1.941201792,-1.567613077
1,-0.079867618,-0.859630223,-0.016233261,0.526828513
0,0.353660901,0.002995491,-0.391990004,-0.877401861
1,0.046763304,1.079958031,0.173798665,0.510050867
0,0.189264349,0.009412881,0.276432993,1.306213157
1,-0.541461369,-1.398661067,0.814239216,-1.109748164
0,0.045559267,-0.576601654,-1.71608314,-0.070007375
1,1.146612599,0.154029662,0.104229476,-1.167614046
1,-1.547809117,1.063357042,0.128378662,-1.073831534
1,1.045841013,-0.372568788,-0.289937261,0.424781184
1,-1.367196994,1.29787309,0.241622383,-1.58336304
1,-0.94341252,-0.030145055,-2.084348068,-0.43627605
0,1.192794441,1.093478614,0.18309656,0.059616849
0,1.71791607,-1.189819829,0.759386766,-0.659810526
0,-0.37035858,-0.377159482,0.749173476,1.086459285
1,-0.862752548,-1.134078497,-0.123415779,0.555857536
0,-1.148825974,1.110552531,-1.106213171,-0.067159326
0,-0.953432075,0.890726945,-1.264678817,-0.146646806
1,0.253316876,-0.005555602,-0.59891802,-0.419789727
1,0.28359238,1.937520957,1.224553312,-0.994336383
0,1.089430264,0.454579095,1.126818769,1.449462904
1,0.573317493,0.071649836,0.279909407,0.346553022
0,1.077908613,-1.038323762,0.539607863,-2.368322468
0,1.570159358,1.259894985,0.519784937,0.389083616
0,1.06045026,-0.364227813,1.340457707,1.968468423
0,0.034293034,0.350255138,-0.19916784,-0.068148497
0,0.360828223,0.097267815,0.354181559,-0.099990386
0,0.794154127,-0.373471585,0.627812842,1.434762157
0,-0.403918786,-1.532915824,-0.54041487,0.076824862
1,0.602715227,0.779454763,0.305936842,0.790934499
1,-0.742430559,1.112602699,1.175455048,0.932564372
0,-1.074413391,-0.142321017,-0.461388642,0.879542605
1,-1.3433678,-0.16812025,-0.108146384,-0.248951967
1,-1.417444922,-1.521023548,-1.708467123,-0.207406185
1,3.321380693,-0.080327757,0.162582581,1.171202682
1,0.562719811,-0.101007026,1.278052035,0.083228328
1,-0.041459944,0.50551008,-0.614883979,1.048395965
0,-0.764174003,-0.096588364,-1.160672507,-0.332470163
1,-0.281013112,0.817182588,0.423693849,-0.624473115
1,-1.073749884,-1.249252523,-0.597592629,0.035836494
0,-0.505972906,-0.04393544,-0.39063349,1.24722652
0,-1.204416006,1.211279792,-1.391989882,-1.571916986
1,1.062855574,-0.947835991,0.372197413,-0.104271114
0,1.401151279,-0.271789836,1.29401575,0.47463223
0,0.918180391,0.38781709,1.892704481,-0.376619926
1,0.016204848,0.284030624,-0.289872598,-0.698251434
0,-0.41593814,-2.009603968,-1.422306632,2.617429665
0,-0.389349078,-0.326279067,-0.780314461,-0.510297092
0,-1.14619795,0.439736381,0.694844854,0.350546333
0,-0.003695124,-1.274480055,-0.433903118,-1.005504002
1,-0.230689552,-0.289972399,0.554893681,0.607467958
0,0.297974824,-1.700586093,1.886767541,0.918289217
1,-0.331275889,-1.928640338,0.195787826,1.278492632
1,-0.624327405,1.230034031,0.767508847,0.015745333
0,2.011425096,1.234711278,-0.439806332,-0.641832805
1,-0.289284079,-1.415017755,-1.017998705,-0.978910567
0,1.314287628,-0.83443002,0.528567646,-0.505414763
1,0.072793593,0.252807408,-0.452948114,0.553202735
0,-0.763249318,-0.440784392,-1.397262082,-0.703244889
1,1.768843487,-0.780676472,0.407427059,-0.980751196
1,0.845413204,0.89835133,0.985855821,-0.219298676
0,-0.410955781,-0.187299603,1.0884824,0.442545927
0,0.588294166,1.721709575,-0.642694247,0.321690448
1,-0.195906261,-0.778647739,-0.001627019,1.470435754
1,-0.210138404,0.912329678,-0.007492283,0.109697124
1,-0.447312682,3.023936628,1.046456953,-2.780825103
1,-1.607815968,-1.206825783,0.145867713,-0.460366021
0,-1.676172818,0.010412072,-0.957357475,-0.492190595
1,0.473630617,0.26549901,0.718771308,0.286460764
0,-0.646629537,0.147200757,0.463607272,0.052461758
1,0.228795019,0.335007474,-0.722474505,-1.515360119
0,-1.103855497,-0.381832464,0.596422157,1.096204651
1,-1.051657745,0.356029125,1.369327702,-0.678227875
1,1.550709915,-1.209751696,-1.410803079,0.703007171
